T1 (ms),T2 (ms),T3 (ms),T4 (ms)
1522326812820,1522326812962,1522326812962,1522326813103
1522326813103,1522326813242,1522326813242,1522326813383
1522326813383,1522326813522,1522326813522,1522326813664
1522326813664,1522326813802,1522326813802,1522326813943
1522326813943,1522326814081,1522326814082,1522326814223
1522326814223,1522326814361,1522326814361,1522326814502
1522326814502,1522326814641,1522326814641,1522326814783
1522326814783,1522326814920,1522326814921,1522326815062
1522326815062,1522326815203,1522326815203,1522326815344
1522326815345,1522326815482,1522326815483,1522326815624
1522326815624,1522326815762,1522326815762,1522326815903
1522326815903,1522326816041,1522326816041,1522326816182
1522326816182,1522326816320,1522326816320,1522326816461
1522326816461,1522326816599,1522326816599,1522326816740
1522326816740,1522326816879,1522326816879,1522326817020
1522326817021,1522326817159,1522326817159,1522326817300
1522326817300,1522326817460,1522326817461,1522326817601
1522326817602,1522326817740,1522326817740,1522326817881
1522326817881,1522326818019,1522326818019,1522326818160
1522326818160,1522326818298,1522326818299,1522326818440
1522326818440,1522326818578,1522326818578,1522326818719
1522326818719,1522326818857,1522326818857,1522326818998
1522326818998,1522326819136,1522326819136,1522326819277
1522326819277,1522326819415,1522326819415,1522326819556
1522326819556,1522326819695,1522326819695,1522326819838
1522326819838,1522326819976,1522326819976,1522326820117
1522326820117,1522326820255,1522326820256,1522326820397
1522326820397,1522326820535,1522326820535,1522326820676
1522326820676,1522326820814,1522326820814,1522326820955
1522326820955,1522326821094,1522326821094,1522326821235
1522326821235,1522326821373,1522326821373,1522326821515
1522326821515,1522326821653,1522326821653,1522326821794
1522326821794,1522326821932,1522326821932,1522326822074
1522326822074,1522326822212,1522326822212,1522326822353
1522326822353,1522326822491,1522326822492,1522326822636
1522326822636,1522326822774,1522326822774,1522326822915
1522326822915,1522326823053,1522326823054,1522326823194
1522326823194,1522326823332,1522326823333,1522326823473
1522326823473,1522326823611,1522326823611,1522326823752
1522326823752,1522326823890,1522326823890,1522326824031
1522326824031,1522326824169,1522326824169,1522326824310
1522326824310,1522326824449,1522326824449,1522326824590
1522326824590,1522326824728,1522326824728,1522326824869
1522326824869,1522326825007,1522326825007,1522326825148
1522326825148,1522326825286,1522326825286,1522326825427
1522326825428,1522326825566,1522326825566,1522326825707
1522326825707,1522326825845,1522326825845,1522326825986
1522326825986,1522326826124,1522326826124,1522326826265
1522326826265,1522326826403,1522326826403,1522326826544
1522326826544,1522326826682,1522326826682,1522326826823
1522326826824,1522326826969,1522326826970,1522326827111
1522326827111,1522326827248,1522326827248,1522326827389
1522326827390,1522326827527,1522326827527,1522326827668
1522326827669,1522326827806,1522326827807,1522326827948
1522326827948,1522326828086,1522326828086,1522326828227
1522326828227,1522326828367,1522326828368,1522326828508
1522326828508,1522326828646,1522326828646,1522326828788
1522326828788,1522326828926,1522326828926,1522326829067
1522326829067,1522326829205,1522326829205,1522326829346
1522326829346,1522326829484,1522326829484,1522326829625
1522326829626,1522326829763,1522326829764,1522326829905
1522326829905,1522326830043,1522326830043,1522326830184
1522326830184,1522326830322,1522326830322,1522326830463
1522326830463,1522326830601,1522326830601,1522326830742
1522326830742,1522326830880,1522326830880,1522326831021
1522326831023,1522326831162,1522326831162,1522326831303
1522326831303,1522326831441,1522326831441,1522326831582
1522326831582,1522326831720,1522326831720,1522326831861
1522326831861,1522326831999,1522326831999,1522326832141
1522326832141,1522326832280,1522326832280,1522326832421
1522326832421,1522326832559,1522326832559,1522326832700
1522326832700,1522326832844,1522326832844,1522326832986
1522326832986,1522326833124,1522326833124,1522326833265
1522326833265,1522326833403,1522326833403,1522326833544
1522326833544,1522326833682,1522326833682,1522326833823
1522326833823,1522326833963,1522326833963,1522326834104
1522326834104,1522326834242,1522326834242,1522326834383
1522326834383,1522326834521,1522326834521,1522326834662
1522326834662,1522326834800,1522326834800,1522326834943
1522326834943,1522326835081,1522326835081,1522326835222
1522326835222,1522326835360,1522326835360,1522326835502
1522326835502,1522326835640,1522326835640,1522326835781
1522326835781,1522326835919,1522326835919,1522326836061
1522326836061,1522326836199,1522326836199,1522326836340
1522326836340,1522326836478,1522326836478,1522326836619
1522326836619,1522326836757,1522326836757,1522326836898
1522326836898,1522326837038,1522326837038,1522326837179
1522326837179,1522326837317,1522326837317,1522326837458
1522326837458,1522326837596,1522326837597,1522326837738
1522326837738,1522326837876,1522326837876,1522326838017
1522326838017,1522326838155,1522326838155,1522326838296
1522326838296,1522326838434,1522326838434,1522326838575
1522326838575,1522326838713,1522326838713,1522326838854
1522326838854,1522326838991,1522326838992,1522326839133
1522326839133,1522326839271,1522326839271,1522326839412
1522326839412,1522326839565,1522326839565,1522326839706
1522326839706,1522326839844,1522326839844,1522326839985
1522326839985,1522326840123,1522326840123,1522326840264
1522326840265,1522326840402,1522326840403,1522326840543
1522326840544,1522326840682,1522326840682,1522326840823
1522326840823,1522326840961,1522326840961,1522326841102
1522326841102,1522326841240,1522326841240,1522326841381
1522326841381,1522326841519,1522326841519,1522326841660
1522326841660,1522326841801,1522326841801,1522326841942
1522326841942,1522326842081,1522326842081,1522326842221
1522326842221,1522326842359,1522326842359,1522326842500
1522326842501,1522326842647,1522326842647,1522326842788
1522326842788,1522326842926,1522326842927,1522326843067
1522326843067,1522326843205,1522326843205,1522326843346
1522326843346,1522326843484,1522326843485,1522326843625
1522326843625,1522326843764,1522326843764,1522326843905
1522326843905,1522326844043,1522326844043,1522326844184
1522326844184,1522326844322,1522326844323,1522326844464
1522326844464,1522326844602,1522326844602,1522326844743
1522326844743,1522326844901,1522326844902,1522326845043
1522326845043,1522326845199,1522326845199,1522326845340
1522326845340,1522326845496,1522326845496,1522326845637
1522326845637,1522326845793,1522326845793,1522326845934
1522326845934,1522326846091,1522326846091,1522326846232
1522326846232,1522326846388,1522326846388,1522326846529
1522326846529,1522326846686,1522326846686,1522326846827
1522326846827,1522326846983,1522326846984,1522326847124
1522326847125,1522326847278,1522326847278,1522326847419
1522326847419,1522326847572,1522326847573,1522326847714
1522326847714,1522326847852,1522326847852,1522326847993
1522326847993,1522326848131,1522326848131,1522326848273
1522326848273,1522326848411,1522326848411,1522326848552
1522326848552,1522326848690,1522326848690,1522326848832
1522326848832,1522326848970,1522326848971,1522326849112
1522326849112,1522326849251,1522326849251,1522326849392
1522326849392,1522326849530,1522326849530,1522326849672
1522326849672,1522326849810,1522326849810,1522326849951
1522326849951,1522326850089,1522326850089,1522326850231
1522326850231,1522326850368,1522326850369,1522326850510
1522326850510,1522326850648,1522326850648,1522326850789
1522326850790,1522326850927,1522326850928,1522326851069
1522326851069,1522326851207,1522326851207,1522326851348
1522326851348,1522326851486,1522326851486,1522326851627
1522326851627,1522326851766,1522326851766,1522326851907
1522326851907,1522326852045,1522326852045,1522326852186
1522326852186,1522326852324,1522326852324,1522326852465
1522326852465,1522326852603,1522326852603,1522326852744
1522326852745,1522326852883,1522326852883,1522326853024
1522326853024,1522326853162,1522326853163,1522326853304
1522326853304,1522326853442,1522326853442,1522326853584
1522326853585,1522326853723,1522326853723,1522326853867
1522326853867,1522326854006,1522326854006,1522326854148
1522326854148,1522326854286,1522326854286,1522326854428
1522326854428,1522326854566,1522326854566,1522326854707
1522326854707,1522326854845,1522326854845,1522326854986
1522326854986,1522326855124,1522326855124,1522326855265
1522326855265,1522326855403,1522326855403,1522326855544
1522326855544,1522326855682,1522326855682,1522326855823
1522326855823,1522326855961,1522326855962,1522326856103
1522326856103,1522326856242,1522326856242,1522326856383
1522326856383,1522326856521,1522326856522,1522326856663
1522326856664,1522326856802,1522326856802,1522326856942
1522326856943,1522326857080,1522326857080,1522326857221
1522326857221,1522326857359,1522326857359,1522326857500
1522326857500,1522326857638,1522326857638,1522326857779
1522326857779,1522326857918,1522326857918,1522326858059
1522326858059,1522326858197,1522326858197,1522326858338
1522326858338,1522326858476,1522326858476,1522326858617
1522326858617,1522326858755,1522326858755,1522326858898
1522326858898,1522326859036,1522326859036,1522326859177
1522326859177,1522326859315,1522326859316,1522326859456
1522326859456,1522326859594,1522326859595,1522326859736
1522326859736,1522326859874,1522326859874,1522326860015
1522326860015,1522326860153,1522326860154,1522326860294
1522326860294,1522326860432,1522326860433,1522326860574
1522326860574,1522326860714,1522326860714,1522326860855
1522326860855,1522326860993,1522326860993,1522326861134
1522326861134,1522326861272,1522326861272,1522326861413
1522326861413,1522326861551,1522326861551,1522326861693
1522326861693,1522326861831,1522326861831,1522326861972
1522326861972,1522326862110,1522326862110,1522326862251
1522326862251,1522326862389,1522326862389,1522326862530
1522326862530,1522326862668,1522326862668,1522326862809
1522326862809,1522326862947,1522326862947,1522326863088
1522326863088,1522326863226,1522326863226,1522326863368
1522326863368,1522326863506,1522326863506,1522326863647
1522326863647,1522326863785,1522326863785,1522326863926
1522326863926,1522326864064,1522326864064,1522326864205
1522326864205,1522326864343,1522326864343,1522326864484
1522326864484,1522326864622,1522326864622,1522326864764
1522326864764,1522326864901,1522326864902,1522326865042
1522326865042,1522326865181,1522326865181,1522326865322
1522326865322,1522326865460,1522326865460,1522326865601
1522326865601,1522326865740,1522326865740,1522326865881
1522326865881,1522326866019,1522326866019,1522326866160
1522326866160,1522326866298,1522326866298,1522326866439
1522326866439,1522326866577,1522326866577,1522326866719
1522326866719,1522326866857,1522326866857,1522326866997
1522326866997,1522326867135,1522326867136,1522326867277
1522326867277,1522326867416,1522326867416,1522326867557
1522326867557,1522326867695,1522326867695,1522326867836
1522326867836,1522326867974,1522326867974,1522326868115
1522326868116,1522326868254,1522326868254,1522326868394
1522326868395,1522326868533,1522326868533,1522326868675
1522326868675,1522326868813,1522326868813,1522326868954
1522326868954,1522326869092,1522326869092,1522326869233
1522326869233,1522326869371,1522326869371,1522326869512
1522326869512,1522326869650,1522326869650,1522326869790
1522326869790,1522326869928,1522326869929,1522326870070
1522326870070,1522326870208,1522326870208,1522326870349
1522326870349,1522326870487,1522326870487,1522326870628
1522326870628,1522326870766,1522326870767,1522326870907
1522326870907,1522326871045,1522326871045,1522326871186
1522326871186,1522326871324,1522326871325,1522326871466
1522326871466,1522326871604,1522326871604,1522326871745
1522326871745,1522326871883,1522326871883,1522326872024
1522326872024,1522326872162,1522326872162,1522326872303
1522326872303,1522326872441,1522326872442,1522326872582
1522326872583,1522326872720,1522326872720,1522326872861
1522326872861,1522326872999,1522326873000,1522326873141
1522326873141,1522326873278,1522326873279,1522326873420
1522326873420,1522326873558,1522326873558,1522326873699
1522326873699,1522326873837,1522326873837,1522326873978
1522326873978,1522326874116,1522326874117,1522326874258
1522326874258,1522326874396,1522326874396,1522326874538
1522326874538,1522326874677,1522326874677,1522326874818
1522326874818,1522326874957,1522326874957,1522326875098
1522326875098,1522326875251,1522326875251,1522326875392
1522326875392,1522326875530,1522326875531,1522326875671
1522326875672,1522326875810,1522326875810,1522326875951
1522326875952,1522326876090,1522326876090,1522326876231
1522326876231,1522326876370,1522326876370,1522326876510
1522326876511,1522326876649,1522326876649,1522326876790
1522326876790,1522326876928,1522326876928,1522326877069
1522326877069,1522326877207,1522326877207,1522326877348
1522326877348,1522326877486,1522326877486,1522326877627
1522326877627,1522326877767,1522326877767,1522326877908
1522326877908,1522326878046,1522326878046,1522326878187
1522326878187,1522326878325,1522326878325,1522326878466
1522326878466,1522326878604,1522326878604,1522326878745
1522326878745,1522326878884,1522326878884,1522326879025
1522326879025,1522326879163,1522326879163,1522326879304
1522326879304,1522326879442,1522326879443,1522326879584
1522326879584,1522326879722,1522326879722,1522326879863
1522326879863,1522326880001,1522326880001,1522326880142
1522326880142,1522326880280,1522326880280,1522326880421
1522326880421,1522326880559,1522326880559,1522326880700
1522326880700,1522326880840,1522326880840,1522326880982
1522326880982,1522326881120,1522326881120,1522326881261
1522326881261,1522326881399,1522326881399,1522326881540
1522326881540,1522326881678,1522326881678,1522326881818
1522326881818,1522326881956,1522326881956,1522326882098
1522326882099,1522326882236,1522326882236,1522326882377
1522326882377,1522326882515,1522326882515,1522326882657
1522326882657,1522326882811,1522326882811,1522326882952
1522326882952,1522326883090,1522326883090,1522326883231
1522326883231,1522326883369,1522326883369,1522326883510
1522326883510,1522326883648,1522326883648,1522326883789
1522326883789,1522326883927,1522326883927,1522326884069
1522326884069,1522326884206,1522326884206,1522326884347
1522326884347,1522326884485,1522326884486,1522326884627
1522326884627,1522326884765,1522326884765,1522326884906
1522326884906,1522326885044,1522326885044,1522326885185
1522326885185,1522326885323,1522326885324,1522326885464
1522326885464,1522326885602,1522326885602,1522326885743
1522326885743,1522326885900,1522326885900,1522326886041
1522326886041,1522326886179,1522326886179,1522326886320
1522326886320,1522326886458,1522326886458,1522326886599
1522326886599,1522326886737,1522326886737,1522326886878
1522326886878,1522326887016,1522326887016,1522326887157
1522326887157,1522326887295,1522326887295,1522326887436
1522326887436,1522326887575,1522326887575,1522326887715
1522326887716,1522326887854,1522326887854,1522326887995
1522326887995,1522326888133,1522326888133,1522326888274
1522326888274,1522326888412,1522326888412,1522326888553
1522326888553,1522326888691,1522326888691,1522326888832
1522326888832,1522326888970,1522326888970,1522326889111
1522326889111,1522326889249,1522326889250,1522326889391
1522326889391,1522326889529,1522326889529,1522326889671
1522326889671,1522326889809,1522326889809,1522326889950
1522326889950,1522326890088,1522326890088,1522326890228
1522326890228,1522326890366,1522326890366,1522326890507
1522326890507,1522326890645,1522326890645,1522326890786
1522326890786,1522326890925,1522326890925,1522326891065
1522326891066,1522326891204,1522326891204,1522326891345
1522326891345,1522326891483,1522326891483,1522326891624
1522326891624,1522326891762,1522326891762,1522326891904
1522326891904,1522326892043,1522326892043,1522326892184
1522326892184,1522326892322,1522326892323,1522326892463
1522326892463,1522326892602,1522326892602,1522326892743
1522326892743,1522326892881,1522326892881,1522326893022
1522326893022,1522326893161,1522326893161,1522326893302
1522326893302,1522326893440,1522326893440,1522326893581
1522326893581,1522326893719,1522326893719,1522326893861
1522326893861,1522326893999,1522326893999,1522326894140
1522326894140,1522326894278,1522326894278,1522326894420
1522326894420,1522326894558,1522326894558,1522326894699
1522326894699,1522326894837,1522326894837,1522326894978
1522326894978,1522326895116,1522326895116,1522326895257
1522326895257,1522326895396,1522326895396,1522326895537
1522326895537,1522326895675,1522326895675,1522326895816
1522326895816,1522326895954,1522326895954,1522326896096
1522326896096,1522326896234,1522326896234,1522326896375
1522326896375,1522326896513,1522326896513,1522326896654
1522326896654,1522326896792,1522326896792,1522326896933
1522326896933,1522326897071,1522326897071,1522326897212
1522326897212,1522326897350,1522326897350,1522326897491
1522326897491,1522326897629,1522326897629,1522326897770
1522326897770,1522326897908,1522326897909,1522326898050
1522326898050,1522326898188,1522326898188,1522326898329
1522326898329,1522326898467,1522326898467,1522326898608
1522326898608,1522326898746,1522326898746,1522326898887
1522326898887,1522326899025,1522326899025,1522326899166
1522326899166,1522326899304,1522326899304,1522326899445
1522326899445,1522326899583,1522326899583,1522326899724
1522326899724,1522326899862,1522326899862,1522326900003
1522326900003,1522326900141,1522326900141,1522326900283
1522326900283,1522326900421,1522326900421,1522326900567
1522326900567,1522326900705,1522326900705,1522326900852
1522326900853,1522326900990,1522326900991,1522326901131
1522326901132,1522326901270,1522326901270,1522326901411
1522326901411,1522326901549,1522326901549,1522326901690
1522326901690,1522326901828,1522326901829,1522326901969
1522326901969,1522326902107,1522326902107,1522326902249
1522326902249,1522326902387,1522326902387,1522326902528
1522326902528,1522326902666,1522326902666,1522326902807
1522326902807,1522326902945,1522326902945,1522326903086
1522326903086,1522326903227,1522326903227,1522326903368
1522326903368,1522326903512,1522326903512,1522326903653
1522326903653,1522326903791,1522326903791,1522326903932
1522326903932,1522326904072,1522326904072,1522326904213
1522326904213,1522326904351,1522326904351,1522326904492
1522326904492,1522326904631,1522326904631,1522326904772
1522326904772,1522326904910,1522326904910,1522326905051
1522326905051,1522326905189,1522326905189,1522326905330
1522326905330,1522326905467,1522326905468,1522326905608
1522326905609,1522326905746,1522326905746,1522326905888
1522326905888,1522326906026,1522326906026,1522326906167
1522326906167,1522326906305,1522326906305,1522326906446
1522326906446,1522326906585,1522326906585,1522326906726
1522326906726,1522326906864,1522326906864,1522326907005
1522326907005,1522326907143,1522326907143,1522326907284
1522326907284,1522326907422,1522326907422,1522326907563
1522326907563,1522326907701,1522326907701,1522326907842
1522326907842,1522326907980,1522326907980,1522326908121
1522326908121,1522326908259,1522326908260,1522326908401
1522326908401,1522326908539,1522326908539,1522326908680
1522326908680,1522326908818,1522326908818,1522326908959
1522326908959,1522326909097,1522326909097,1522326909239
1522326909239,1522326909378,1522326909378,1522326909520
1522326909520,1522326909658,1522326909658,1522326909800
1522326909800,1522326909938,1522326909938,1522326910079
1522326910079,1522326910217,1522326910217,1522326910358
1522326910358,1522326910496,1522326910496,1522326910637
1522326910637,1522326910778,1522326910778,1522326910919
1522326910919,1522326911057,1522326911058,1522326911199
1522326911199,1522326911337,1522326911337,1522326911478
1522326911478,1522326911616,1522326911616,1522326911759
1522326911759,1522326911897,1522326911897,1522326912038
1522326912038,1522326912176,1522326912176,1522326912317
1522326912317,1522326912455,1522326912455,1522326912596
1522326912596,1522326912734,1522326912735,1522326912876
1522326912876,1522326913014,1522326913014,1522326913155
1522326913155,1522326913293,1522326913293,1522326913434
1522326913434,1522326913572,1522326913572,1522326913712
1522326913713,1522326913850,1522326913850,1522326913991
1522326913992,1522326914129,1522326914129,1522326914270
1522326914270,1522326914408,1522326914408,1522326914549
1522326914549,1522326914687,1522326914687,1522326914828
1522326914828,1522326914966,1522326914966,1522326915107
1522326915107,1522326915245,1522326915245,1522326915386
1522326915386,1522326915524,1522326915524,1522326915665
1522326915665,1522326915803,1522326915803,1522326915944
1522326915944,1522326916082,1522326916083,1522326916224
1522326916224,1522326916362,1522326916362,1522326916504
1522326916504,1522326916642,1522326916642,1522326916783
1522326916783,1522326916921,1522326916921,1522326917062
1522326917062,1522326917199,1522326917200,1522326917340
1522326917341,1522326917479,1522326917479,1522326917620
1522326917620,1522326917759,1522326917759,1522326917900
1522326917900,1522326918039,1522326918039,1522326918180
1522326918180,1522326918318,1522326918318,1522326918461
1522326918461,1522326918599,1522326918599,1522326918740
1522326918740,1522326918878,1522326918878,1522326919019
1522326919019,1522326919171,1522326919171,1522326919312
1522326919312,1522326919450,1522326919451,1522326919591
1522326919591,1522326919729,1522326919729,1522326919870
1522326919870,1522326920008,1522326920008,1522326920151
1522326920151,1522326920288,1522326920289,1522326920430
1522326920430,1522326920567,1522326920567,1522326920709
1522326920709,1522326920847,1522326920847,1522326920988
1522326920988,1522326921126,1522326921126,1522326921268
1522326921268,1522326921405,1522326921405,1522326921546
1522326921546,1522326921685,1522326921685,1522326921826
1522326921826,1522326921964,1522326921964,1522326922105
1522326922105,1522326922243,1522326922243,1522326922385
1522326922386,1522326922524,1522326922524,1522326922705
1522326922705,1522326922899,1522326922899,1522326923040
1522326923040,1522326923179,1522326923179,1522326923322
1522326923322,1522326923460,1522326923460,1522326923601
1522326923601,1522326923739,1522326923739,1522326923880
1522326923880,1522326924018,1522326924018,1522326924159
1522326924160,1522326924298,1522326924298,1522326924439
1522326924439,1522326924578,1522326924578,1522326924719
1522326924719,1522326924857,1522326924857,1522326924998
1522326924998,1522326925136,1522326925136,1522326925276
1522326925276,1522326925414,1522326925415,1522326925556
1522326925556,1522326925694,1522326925694,1522326925835
1522326925835,1522326925973,1522326925973,1522326926114
1522326926114,1522326926252,1522326926252,1522326926393
1522326926393,1522326926531,1522326926531,1522326926672
1522326926672,1522326926810,1522326926810,1522326926951
1522326926951,1522326927089,1522326927089,1522326927231
1522326927231,1522326927376,1522326927377,1522326927517
1522326927517,1522326927655,1522326927656,1522326927797
1522326927797,1522326927935,1522326927935,1522326928076
1522326928076,1522326928214,1522326928214,1522326928355
1522326928355,1522326928493,1522326928493,1522326928634
1522326928634,1522326928772,1522326928772,1522326928913
1522326928913,1522326929051,1522326929051,1522326929192
1522326929193,1522326929330,1522326929330,1522326929471
1522326929471,1522326929610,1522326929610,1522326929751
1522326929751,1522326929889,1522326929889,1522326930030
1522326930030,1522326930168,1522326930168,1522326930309
1522326930309,1522326930447,1522326930447,1522326930588
