T1,T2,T3,T4
1522327559096,1522327559235,1522327559235,1522327559376
1522327559376,1522327559514,1522327559514,1522327559655
1522327559655,1522327559794,1522327559794,1522327559935
1522327559935,1522327560073,1522327560073,1522327560215
1522327560215,1522327560353,1522327560353,1522327560494
1522327560494,1522327560633,1522327560633,1522327560774
1522327560774,1522327560912,1522327560912,1522327561053
1522327561053,1522327561191,1522327561191,1522327561333
1522327561333,1522327561471,1522327561472,1522327561613
1522327561613,1522327561751,1522327561751,1522327561892
1522327561892,1522327562030,1522327562030,1522327562171
1522327562171,1522327562309,1522327562309,1522327562450
1522327562451,1522327562589,1522327562589,1522327562730
1522327562730,1522327562868,1522327562869,1522327563010
1522327563010,1522327563148,1522327563148,1522327563289
1522327563289,1522327563427,1522327563427,1522327563568
1522327563568,1522327563706,1522327563707,1522327563850
1522327563850,1522327563988,1522327563989,1522327564129
1522327564129,1522327564268,1522327564268,1522327564409
1522327564409,1522327564547,1522327564547,1522327564688
1522327564688,1522327564826,1522327564826,1522327564967
1522327564967,1522327565106,1522327565106,1522327565247
1522327565247,1522327565385,1522327565385,1522327565526
1522327565527,1522327565665,1522327565665,1522327565806
1522327565806,1522327565944,1522327565945,1522327566086
1522327566086,1522327566224,1522327566224,1522327566365
1522327566365,1522327566503,1522327566503,1522327566645
1522327566645,1522327566783,1522327566783,1522327566925
1522327566925,1522327567063,1522327567063,1522327567205
1522327567205,1522327567343,1522327567343,1522327567485
1522327567485,1522327567623,1522327567623,1522327567764
1522327567764,1522327567902,1522327567903,1522327568044
1522327568044,1522327568183,1522327568183,1522327568324
1522327568325,1522327568463,1522327568463,1522327568604
1522327568604,1522327568742,1522327568742,1522327568884
1522327568884,1522327569023,1522327569023,1522327569164
1522327569164,1522327569302,1522327569302,1522327569443
1522327569443,1522327569582,1522327569582,1522327569723
1522327569723,1522327569861,1522327569861,1522327570002
1522327570003,1522327570141,1522327570141,1522327570282
1522327570282,1522327570420,1522327570420,1522327570562
1522327570562,1522327570700,1522327570700,1522327570843
1522327570843,1522327570981,1522327570981,1522327571122
1522327571122,1522327571261,1522327571261,1522327571403
1522327571403,1522327571541,1522327571541,1522327571683
1522327571683,1522327571821,1522327571821,1522327571962
1522327571962,1522327572100,1522327572100,1522327572243
1522327572243,1522327572381,1522327572381,1522327572523
1522327572523,1522327572661,1522327572661,1522327572802
1522327572802,1522327572940,1522327572940,1522327573081
1522327573081,1522327573219,1522327573219,1522327573361
1522327573361,1522327573499,1522327573500,1522327573641
1522327573641,1522327573779,1522327573780,1522327573920
1522327573921,1522327574059,1522327574059,1522327574200
1522327574200,1522327574339,1522327574339,1522327574480
1522327574480,1522327574618,1522327574618,1522327574759
1522327574759,1522327574897,1522327574897,1522327575039
1522327575039,1522327575177,1522327575177,1522327575318
1522327575318,1522327575457,1522327575457,1522327575598
1522327575598,1522327575736,1522327575736,1522327575877
1522327575877,1522327576016,1522327576016,1522327576157
1522327576157,1522327576295,1522327576295,1522327576436
1522327576436,1522327576574,1522327576574,1522327576715
1522327576716,1522327576854,1522327576854,1522327576995
1522327576995,1522327577133,1522327577133,1522327577274
1522327577274,1522327577412,1522327577412,1522327577553
1522327577553,1522327577691,1522327577691,1522327577832
1522327577832,1522327577970,1522327577971,1522327578112
1522327578112,1522327578250,1522327578250,1522327578392
1522327578392,1522327578530,1522327578531,1522327578672
1522327578672,1522327578810,1522327578810,1522327578952
1522327578952,1522327579090,1522327579090,1522327579231
1522327579231,1522327579369,1522327579369,1522327579510
1522327579510,1522327579648,1522327579649,1522327579790
1522327579790,1522327579929,1522327579929,1522327580070
1522327580070,1522327580208,1522327580208,1522327580349
1522327580349,1522327580487,1522327580487,1522327580629
1522327580629,1522327580767,1522327580767,1522327580908
1522327580908,1522327581046,1522327581046,1522327581187
1522327581187,1522327581326,1522327581326,1522327581467
1522327581467,1522327581605,1522327581605,1522327581747
1522327581748,1522327581887,1522327581887,1522327582028
1522327582028,1522327582167,1522327582167,1522327582309
1522327582309,1522327582448,1522327582448,1522327582589
1522327582589,1522327582727,1522327582727,1522327582868
1522327582868,1522327583006,1522327583006,1522327583148
1522327583148,1522327583286,1522327583286,1522327583428
1522327583428,1522327583566,1522327583567,1522327583707
1522327583707,1522327583845,1522327583845,1522327583986
1522327583986,1522327584124,1522327584124,1522327584265
1522327584266,1522327584404,1522327584404,1522327584545
1522327584545,1522327584683,1522327584683,1522327584824
1522327584824,1522327584962,1522327584962,1522327585103
1522327585103,1522327585241,1522327585241,1522327585383
1522327585383,1522327585521,1522327585521,1522327585662
1522327585662,1522327585800,1522327585801,1522327585942
1522327585942,1522327586080,1522327586080,1522327586221
1522327586221,1522327586360,1522327586360,1522327586501
1522327586501,1522327586639,1522327586639,1522327586780
1522327586780,1522327586919,1522327586919,1522327587060
1522327587060,1522327587198,1522327587198,1522327587339
1522327587340,1522327587478,1522327587478,1522327587620
1522327587620,1522327587758,1522327587758,1522327587899
1522327587899,1522327588037,1522327588037,1522327588179
1522327588179,1522327588317,1522327588317,1522327588458
1522327588458,1522327588596,1522327588596,1522327588737
1522327588737,1522327588876,1522327588876,1522327589017
1522327589017,1522327589155,1522327589156,1522327589297
1522327589297,1522327589435,1522327589435,1522327589577
1522327589577,1522327589715,1522327589715,1522327589856
1522327589856,1522327589994,1522327589994,1522327590135
1522327590135,1522327590274,1522327590274,1522327590415
1522327590415,1522327590553,1522327590553,1522327590694
1522327590694,1522327590832,1522327590833,1522327590974
1522327590974,1522327591112,1522327591112,1522327591255
1522327591255,1522327591393,1522327591393,1522327591534
1522327591534,1522327591672,1522327591672,1522327591813
1522327591813,1522327591951,1522327591951,1522327592092
1522327592092,1522327592230,1522327592230,1522327592371
1522327592371,1522327592509,1522327592509,1522327592650
1522327592650,1522327592788,1522327592788,1522327592929
1522327592930,1522327593068,1522327593068,1522327593209
1522327593209,1522327593347,1522327593347,1522327593489
1522327593489,1522327593627,1522327593627,1522327593768
1522327593769,1522327593907,1522327593907,1522327594048
1522327594048,1522327594186,1522327594186,1522327594327
1522327594327,1522327594465,1522327594466,1522327594607
1522327594607,1522327594745,1522327594745,1522327594887
1522327594887,1522327595025,1522327595025,1522327595166
1522327595166,1522327595305,1522327595305,1522327595446
1522327595446,1522327595584,1522327595584,1522327595725
1522327595725,1522327595863,1522327595863,1522327596004
1522327596005,1522327596143,1522327596143,1522327596284
1522327596284,1522327596422,1522327596422,1522327596563
1522327596563,1522327596701,1522327596702,1522327596843
1522327596843,1522327596981,1522327596981,1522327597122
1522327597122,1522327597260,1522327597260,1522327597401
1522327597401,1522327597539,1522327597539,1522327597680
1522327597680,1522327597818,1522327597818,1522327597959
1522327597959,1522327598097,1522327598097,1522327598238
1522327598238,1522327598377,1522327598377,1522327598519
1522327598519,1522327598658,1522327598658,1522327598799
1522327598799,1522327598937,1522327598937,1522327599079
1522327599079,1522327599217,1522327599217,1522327599358
