T1,T2,T3,T4
1522325001554,1522325001672,1522325001672,1522325001861
1522325001861,1522325001979,1522325001979,1522325002176
1522325002176,1522325002295,1522325002296,1522325002477
1522325002477,1522325002597,1522325002597,1522325002783
1522325002783,1522325002903,1522325002903,1522325003090
1522325003090,1522325003210,1522325003210,1522325003397
1522325003397,1522325003516,1522325003516,1522325003705
1522325003705,1522325003827,1522325003828,1522325004011
1522325004011,1522325004135,1522325004135,1522325004318
1522325004318,1522325004439,1522325004439,1522325004611
1522325004611,1522325004725,1522325004725,1522325004840
1522325004840,1522325004953,1522325004953,1522325005138
1522325005138,1522325005259,1522325005259,1522325005450
1522325005450,1522325005568,1522325005569,1522325005753
1522325005753,1522325005869,1522325005869,1522325006060
1522325006060,1522325006178,1522325006178,1522325006366
1522325006366,1522325006485,1522325006485,1522325006675
1522325006675,1522325006793,1522325006793,1522325006981
1522325006981,1522325007099,1522325007099,1522325007288
1522325007289,1522325007406,1522325007407,1522325007596
1522325007596,1522325007715,1522325007716,1522325007903
1522325007903,1522325008021,1522325008021,1522325008209
1522325008209,1522325008330,1522325008330,1522325008517
1522325008517,1522325008639,1522325008639,1522325008824
1522325008824,1522325008942,1522325008942,1522325009056
1522325009056,1522325009173,1522325009173,1522325009287
1522325009288,1522325009407,1522325009407,1522325009541
1522325009541,1522325009659,1522325009659,1522325009848
1522325009848,1522325009967,1522325009967,1522325010155
1522325010155,1522325010274,1522325010274,1522325010462
1522325010462,1522325010579,1522325010580,1522325010770
1522325010770,1522325010887,1522325010887,1522325011077
1522325011077,1522325011199,1522325011199,1522325011384
1522325011384,1522325011510,1522325011510,1522325011691
1522325011691,1522325011809,1522325011809,1522325011998
1522325011998,1522325012117,1522325012117,1522325012306
1522325012306,1522325012424,1522325012424,1522325012613
1522325012613,1522325012731,1522325012731,1522325012921
1522325012922,1522325013041,1522325013041,1522325013227
1522325013227,1522325013345,1522325013346,1522325013492
1522325013492,1522325013615,1522325013615,1522325013739
1522325013739,1522325013859,1522325013859,1522325013972
1522325013973,1522325014089,1522325014089,1522325014202
1522325014202,1522325014317,1522325014317,1522325014431
1522325014431,1522325014547,1522325014547,1522325014660
1522325014660,1522325014778,1522325014778,1522325014891
1522325014891,1522325015009,1522325015010,1522325015123
1522325015123,1522325015241,1522325015241,1522325015355
1522325015355,1522325015474,1522325015474,1522325015587
1522325015587,1522325015702,1522325015702,1522325015816
1522325015816,1522325015933,1522325015933,1522325016049
1522325016049,1522325016162,1522325016163,1522325016282
1522325016282,1522325016399,1522325016400,1522325016513
1522325016513,1522325016627,1522325016627,1522325016741
1522325016741,1522325016856,1522325016856,1522325016970
1522325016970,1522325017083,1522325017084,1522325017198
1522325017198,1522325017315,1522325017315,1522325017429
1522325017429,1522325017543,1522325017543,1522325017657
1522325017657,1522325017771,1522325017772,1522325017885
1522325017885,1522325017999,1522325017999,1522325018113
1522325018113,1522325018229,1522325018229,1522325018343
1522325018343,1522325018461,1522325018461,1522325018575
1522325018575,1522325018690,1522325018690,1522325018804
1522325018804,1522325018917,1522325018917,1522325019031
1522325019031,1522325019147,1522325019147,1522325019261
1522325019261,1522325019379,1522325019379,1522325019493
1522325019493,1522325019612,1522325019612,1522325019726
1522325019726,1522325019845,1522325019845,1522325019986
1522325019986,1522325020108,1522325020108,1522325020307
1522325020307,1522325020423,1522325020423,1522325020548
1522325020548,1522325020665,1522325020665,1522325020779
1522325020779,1522325020897,1522325020897,1522325021112
1522325021112,1522325021229,1522325021229,1522325021343
1522325021343,1522325021457,1522325021458,1522325021624
1522325021624,1522325021742,1522325021743,1522325021931
1522325021931,1522325022048,1522325022048,1522325022238
1522325022238,1522325022357,1522325022358,1522325022546
1522325022546,1522325022664,1522325022664,1522325022853
1522325022853,1522325022971,1522325022971,1522325023160
1522325023160,1522325023278,1522325023278,1522325023469
1522325023469,1522325023587,1522325023587,1522325023774
1522325023774,1522325023891,1522325023891,1522325024082
1522325024082,1522325024199,1522325024200,1522325024389
1522325024389,1522325024510,1522325024511,1522325024696
1522325024696,1522325024814,1522325024814,1522325025004
1522325025004,1522325025126,1522325025126,1522325025310
1522325025310,1522325025427,1522325025427,1522325025617
1522325025618,1522325025736,1522325025736,1522325025925
1522325025925,1522325026046,1522325026046,1522325026232
1522325026232,1522325026351,1522325026351,1522325026541
1522325026542,1522325026660,1522325026660,1522325026781
1522325026781,1522325026904,1522325026904,1522325027153
1522325027153,1522325027271,1522325027271,1522325027460
1522325027460,1522325027578,1522325027578,1522325027768
1522325027768,1522325027886,1522325027886,1522325028075
1522325028075,1522325028192,1522325028192,1522325028383
1522325028383,1522325028501,1522325028501,1522325028689
1522325028690,1522325028808,1522325028808,1522325028997
1522325028997,1522325029115,1522325029115,1522325029305
1522325029305,1522325029422,1522325029423,1522325029611
1522325029611,1522325029728,1522325029728,1522325029842
1522325029842,1522325029957,1522325029957,1522325030071
1522325030071,1522325030186,1522325030187,1522325030328
1522325030328,1522325030446,1522325030446,1522325030560
1522325030560,1522325030680,1522325030680,1522325030840
1522325030840,1522325030956,1522325030956,1522325031147
1522325031147,1522325031272,1522325031272,1522325031454
1522325031455,1522325031573,1522325031573,1522325031762
1522325031762,1522325031879,1522325031879,1522325031992
1522325031992,1522325032107,1522325032107,1522325032220
1522325032220,1522325032339,1522325032339,1522325032452
1522325032453,1522325032569,1522325032569,1522325032683
1522325032683,1522325032798,1522325032798,1522325032991
1522325032991,1522325033108,1522325033109,1522325033222
1522325033222,1522325033339,1522325033339,1522325033454
1522325033454,1522325033569,1522325033569,1522325033682
1522325033682,1522325033803,1522325033803,1522325033916
1522325033916,1522325034035,1522325034035,1522325034148
1522325034148,1522325034265,1522325034265,1522325034424
1522325034425,1522325034548,1522325034548,1522325034661
1522325034661,1522325034780,1522325034780,1522325034893
1522325034893,1522325035011,1522325035011,1522325035124
1522325035125,1522325035254,1522325035254,1522325035367
1522325035367,1522325035487,1522325035487,1522325035600
1522325035600,1522325035721,1522325035722,1522325035835
1522325035835,1522325035976,1522325035976,1522325036089
1522325036090,1522325036210,1522325036210,1522325036324
1522325036324,1522325036446,1522325036446,1522325036559
1522325036559,1522325036678,1522325036678,1522325036791
1522325036792,1522325036908,1522325036908,1522325037022
1522325037023,1522325037140,1522325037140,1522325037254
1522325037254,1522325037371,1522325037371,1522325037485
1522325037485,1522325037605,1522325037605,1522325037718
1522325037718,1522325037837,1522325037838,1522325037951
1522325037951,1522325038070,1522325038070,1522325038184
1522325038184,1522325038300,1522325038300,1522325038414
1522325038414,1522325038534,1522325038534,1522325038648
1522325038648,1522325038765,1522325038765,1522325038878
1522325038878,1522325038996,1522325038996,1522325039110
1522325039110,1522325039229,1522325039229,1522325039343
1522325039343,1522325039460,1522325039460,1522325039574
1522325039574,1522325039693,1522325039693,1522325039806
1522325039806,1522325039924,1522325039924,1522325040038
1522325040038,1522325040220,1522325040220,1522325040335
1522325040335,1522325040452,1522325040452,1522325040567
1522325040567,1522325040689,1522325040689,1522325040802
1522325040802,1522325041039,1522325041040,1522325041182
1522325041182,1522325041301,1522325041301,1522325041490
1522325041490,1522325041608,1522325041608,1522325041797
