T1, T2, T3, T4
1522324705165,1522324705275,1522324705275,1522324705417
1522324705417,1522324705527,1522324705527,1522324705724
1522324705724,1522324705834,1522324705834,1522324706030
1522324706030,1522324706139,1522324706140,1522324706338
1522324706338,1522324706447,1522324706447,1522324706648
1522324706648,1522324706760,1522324706760,1522324706952
1522324706952,1522324707061,1522324707061,1522324707186
1522324707186,1522324707295,1522324707295,1522324707465
1522324707465,1522324707575,1522324707575,1522324707771
1522324707771,1522324707881,1522324707881,1522324708078
1522324708078,1522324708188,1522324708188,1522324708489
1522324708489,1522324708597,1522324708597,1522324708796
1522324708796,1522324708906,1522324708906,1522324709103
1522324709103,1522324709211,1522324709211,1522324709410
1522324709410,1522324709523,1522324709523,1522324709719
1522324709719,1522324709829,1522324709829,1522324710032
1522324710032,1522324710146,1522324710146,1522324710333
1522324710333,1522324710443,1522324710443,1522324710639
1522324710639,1522324710749,1522324710749,1522324710946
1522324710946,1522324711055,1522324711055,1522324711177
1522324711177,1522324711284,1522324711285,1522324711407
1522324711407,1522324711514,1522324711514,1522324711636
1522324711636,1522324711742,1522324711742,1522324711970
1522324711970,1522324712081,1522324712081,1522324712277
1522324712277,1522324712387,1522324712387,1522324712584
1522324712584,1522324712693,1522324712693,1522324712892
1522324712892,1522324713001,1522324713001,1522324713199
1522324713200,1522324713307,1522324713308,1522324713506
1522324713506,1522324713619,1522324713619,1522324713814
1522324713814,1522324713927,1522324713927,1522324714120
1522324714120,1522324714229,1522324714229,1522324714428
1522324714428,1522324714539,1522324714539,1522324714734
1522324714734,1522324714843,1522324714844,1522324715042
1522324715042,1522324715151,1522324715151,1522324715349
1522324715349,1522324715458,1522324715458,1522324715657
1522324715657,1522324715766,1522324715766,1522324715964
1522324715964,1522324716073,1522324716073,1522324716271
1522324716271,1522324716380,1522324716381,1522324716577
1522324716577,1522324716688,1522324716688,1522324716885
1522324716885,1522324716995,1522324716995,1522324717193
1522324717193,1522324717303,1522324717303,1522324717500
1522324717500,1522324717611,1522324717611,1522324717807
1522324717807,1522324717917,1522324717917,1522324718115
1522324718115,1522324718227,1522324718227,1522324718422
1522324718422,1522324718531,1522324718531,1522324718728
1522324718728,1522324718839,1522324718840,1522324719036
1522324719036,1522324719145,1522324719145,1522324719343
1522324719343,1522324719453,1522324719453,1522324719650
1522324719650,1522324719761,1522324719761,1522324719957
