T1, T2, T3, T4
1522327007461,1522327007599,1522327007600,1522327007741
1522327007741,1522327007879,1522327007880,1522327008020
1522327008020,1522327008158,1522327008159,1522327008300
1522327008300,1522327008439,1522327008439,1522327008580
1522327008580,1522327008718,1522327008718,1522327008860
1522327008860,1522327008998,1522327008998,1522327009140
1522327009140,1522327009278,1522327009278,1522327009419
1522327009419,1522327009558,1522327009558,1522327009699
1522327009699,1522327009837,1522327009837,1522327009978
1522327009978,1522327010117,1522327010117,1522327010259
1522327010259,1522327010398,1522327010398,1522327010539
1522327010539,1522327010677,1522327010678,1522327010818
1522327010819,1522327010957,1522327010957,1522327011098
1522327011098,1522327011237,1522327011237,1522327011378
1522327011378,1522327011516,1522327011516,1522327011658
1522327011658,1522327011796,1522327011796,1522327011937
1522327011937,1522327012076,1522327012076,1522327012217
1522327012217,1522327012355,1522327012355,1522327012496
1522327012496,1522327012634,1522327012635,1522327012776
1522327012776,1522327012914,1522327012914,1522327013056
1522327013056,1522327013194,1522327013194,1522327013336
1522327013336,1522327013474,1522327013474,1522327013615
1522327013615,1522327013754,1522327013754,1522327013895
1522327013895,1522327014033,1522327014033,1522327014174
1522327014175,1522327014313,1522327014313,1522327014454
1522327014454,1522327014592,1522327014592,1522327014733
1522327014733,1522327014871,1522327014872,1522327015015
1522327015015,1522327015153,1522327015153,1522327015295
1522327015295,1522327015433,1522327015433,1522327015575
1522327015575,1522327015713,1522327015713,1522327015854
1522327015854,1522327015993,1522327015993,1522327016134
1522327016134,1522327016272,1522327016272,1522327016413
1522327016413,1522327016551,1522327016552,1522327016697
1522327016697,1522327016835,1522327016835,1522327016976
1522327016976,1522327017114,1522327017115,1522327017256
1522327017256,1522327017394,1522327017394,1522327017535
1522327017535,1522327017673,1522327017673,1522327017814
1522327017814,1522327017952,1522327017952,1522327018093
1522327018093,1522327018232,1522327018232,1522327018373
1522327018373,1522327018511,1522327018511,1522327018652
1522327018653,1522327018791,1522327018791,1522327018932
1522327018932,1522327019070,1522327019070,1522327019212
1522327019212,1522327019351,1522327019351,1522327019493
1522327019493,1522327019631,1522327019631,1522327019772
1522327019772,1522327019911,1522327019911,1522327020056
1522327020056,1522327020194,1522327020195,1522327020336
1522327020336,1522327020475,1522327020475,1522327020616
1522327020616,1522327020754,1522327020755,1522327020896
1522327020896,1522327021035,1522327021035,1522327021176
1522327021176,1522327021314,1522327021315,1522327021455
1522327021455,1522327021594,1522327021597,1522327021739
1522327021739,1522327021877,1522327021877,1522327022018
1522327022018,1522327022157,1522327022157,1522327022298
1522327022298,1522327022436,1522327022436,1522327022577
1522327022577,1522327022716,1522327022716,1522327022858
1522327022858,1522327022996,1522327022996,1522327023137
1522327023137,1522327023276,1522327023276,1522327023417
1522327023417,1522327023555,1522327023555,1522327023696
1522327023696,1522327023834,1522327023835,1522327023976
1522327023976,1522327024114,1522327024115,1522327024256
1522327024256,1522327024394,1522327024394,1522327024535
1522327024535,1522327024673,1522327024673,1522327024814
1522327024814,1522327024953,1522327024953,1522327025094
1522327025094,1522327025232,1522327025233,1522327025374
1522327025374,1522327025512,1522327025512,1522327025653
1522327025653,1522327025792,1522327025792,1522327025933
1522327025933,1522327026072,1522327026072,1522327026213
1522327026213,1522327026352,1522327026352,1522327026493
1522327026493,1522327026632,1522327026633,1522327026773
1522327026773,1522327026912,1522327026912,1522327027053
1522327027053,1522327027191,1522327027192,1522327027333
1522327027333,1522327027471,1522327027471,1522327027612
1522327027612,1522327027750,1522327027751,1522327027892
1522327027892,1522327028030,1522327028030,1522327028171
1522327028171,1522327028309,1522327028309,1522327028450
1522327028450,1522327028589,1522327028589,1522327028730
1522327028730,1522327028868,1522327028868,1522327029010
1522327029010,1522327029149,1522327029149,1522327029290
1522327029290,1522327029428,1522327029428,1522327029569
1522327029569,1522327029708,1522327029708,1522327029849
1522327029849,1522327029988,1522327029988,1522327030129
1522327030129,1522327030268,1522327030268,1522327030410
1522327030410,1522327030549,1522327030549,1522327030690
1522327030690,1522327030829,1522327030829,1522327030970
1522327030970,1522327031108,1522327031108,1522327031249
1522327031249,1522327031387,1522327031387,1522327031528
1522327031528,1522327031667,1522327031667,1522327031808
1522327031808,1522327031947,1522327031947,1522327032088
1522327032088,1522327032227,1522327032227,1522327032368
1522327032368,1522327032506,1522327032507,1522327032647
1522327032648,1522327032786,1522327032786,1522327032927
1522327032927,1522327033066,1522327033066,1522327033207
1522327033207,1522327033346,1522327033346,1522327033488
1522327033488,1522327033626,1522327033627,1522327033767
1522327033767,1522327033906,1522327033906,1522327034047
1522327034047,1522327034186,1522327034186,1522327034328
1522327034328,1522327034466,1522327034466,1522327034607
1522327034607,1522327034745,1522327034745,1522327034886
1522327034886,1522327035024,1522327035025,1522327035166
1522327035166,1522327035304,1522327035305,1522327035446
1522327035446,1522327035584,1522327035584,1522327035725
1522327035725,1522327035863,1522327035864,1522327036005
1522327036005,1522327036143,1522327036143,1522327036284
1522327036284,1522327036422,1522327036422,1522327036563
1522327036564,1522327036702,1522327036702,1522327036843
1522327036843,1522327036981,1522327036981,1522327037122
1522327037122,1522327037260,1522327037261,1522327037401
1522327037402,1522327037540,1522327037540,1522327037681
1522327037681,1522327037820,1522327037820,1522327037962
1522327037962,1522327038100,1522327038100,1522327038243
1522327038243,1522327038381,1522327038382,1522327038523
1522327038523,1522327038661,1522327038661,1522327038802
1522327038802,1522327038940,1522327038941,1522327039082
1522327039082,1522327039220,1522327039221,1522327039362
1522327039362,1522327039500,1522327039500,1522327039641
1522327039641,1522327039780,1522327039780,1522327039922
1522327039922,1522327040061,1522327040062,1522327040203
1522327040203,1522327040341,1522327040341,1522327040483
1522327040483,1522327040621,1522327040622,1522327040763
1522327040763,1522327040901,1522327040901,1522327041042
1522327041042,1522327041180,1522327041180,1522327041322
1522327041322,1522327041460,1522327041460,1522327041601
1522327041601,1522327041739,1522327041740,1522327041880
1522327041881,1522327042019,1522327042019,1522327042160
1522327042160,1522327042298,1522327042298,1522327042439
1522327042439,1522327042579,1522327042579,1522327042722
1522327042723,1522327042861,1522327042861,1522327043003
1522327043003,1522327043141,1522327043141,1522327043282
1522327043282,1522327043421,1522327043421,1522327043562
1522327043562,1522327043701,1522327043701,1522327043842
1522327043842,1522327043980,1522327043981,1522327044122
1522327044122,1522327044260,1522327044260,1522327044401
1522327044401,1522327044539,1522327044540,1522327044681
1522327044681,1522327044819,1522327044819,1522327044960
1522327044960,1522327045099,1522327045099,1522327045240
1522327045240,1522327045378,1522327045378,1522327045519
1522327045520,1522327045658,1522327045658,1522327045799
1522327045799,1522327045937,1522327045937,1522327046078
1522327046078,1522327046217,1522327046217,1522327046358
1522327046359,1522327046498,1522327046498,1522327046640
1522327046640,1522327046778,1522327046778,1522327046919
1522327046920,1522327047058,1522327047058,1522327047200
1522327047200,1522327047338,1522327047338,1522327047479
1522327047479,1522327047618,1522327047618,1522327047759
1522327047759,1522327047899,1522327047899,1522327048040
1522327048040,1522327048178,1522327048178,1522327048319
1522327048319,1522327048458,1522327048458,1522327048599
1522327048599,1522327048737,1522327048737,1522327048879
1522327048879,1522327049018,1522327049018,1522327049159
1522327049159,1522327049297,1522327049297,1522327049438
1522327049438,1522327049577,1522327049577,1522327049718
1522327049718,1522327049856,1522327049856,1522327049998
1522327049998,1522327050136,1522327050136,1522327050277
1522327050277,1522327050415,1522327050415,1522327050556
1522327050556,1522327050694,1522327050694,1522327050835
1522327050835,1522327050974,1522327050974,1522327051115
1522327051115,1522327051254,1522327051254,1522327051395
1522327051395,1522327051533,1522327051533,1522327051674
1522327051674,1522327051813,1522327051813,1522327051953
1522327051953,1522327052092,1522327052092,1522327052233
1522327052233,1522327052371,1522327052372,1522327052512
1522327052512,1522327052651,1522327052651,1522327052792
1522327052792,1522327052930,1522327052930,1522327053071
1522327053071,1522327053210,1522327053210,1522327053350
1522327053350,1522327053489,1522327053489,1522327053630
1522327053630,1522327053768,1522327053768,1522327053909
1522327053909,1522327054047,1522327054047,1522327054188
1522327054188,1522327054326,1522327054327,1522327054468
1522327054468,1522327054606,1522327054606,1522327054747
1522327054747,1522327054885,1522327054885,1522327055026
1522327055026,1522327055164,1522327055164,1522327055306
1522327055306,1522327055444,1522327055445,1522327055586
1522327055586,1522327055725,1522327055725,1522327055866
1522327055866,1522327056004,1522327056004,1522327056145
1522327056145,1522327056284,1522327056284,1522327056425
1522327056425,1522327056563,1522327056563,1522327056704
1522327056704,1522327056842,1522327056843,1522327056984
1522327056984,1522327057122,1522327057122,1522327057263
1522327057263,1522327057401,1522327057401,1522327057542
1522327057543,1522327057681,1522327057681,1522327057822
1522327057822,1522327057960,1522327057960,1522327058102
1522327058102,1522327058240,1522327058240,1522327058382
1522327058382,1522327058520,1522327058520,1522327058662
1522327058662,1522327058800,1522327058800,1522327058941
1522327058941,1522327059080,1522327059080,1522327059221
1522327059221,1522327059359,1522327059360,1522327059501
1522327059501,1522327059639,1522327059640,1522327059787
1522327059787,1522327059926,1522327059926,1522327060076
1522327060076,1522327060216,1522327060216,1522327060359
1522327060359,1522327060497,1522327060497,1522327060641
1522327060641,1522327060779,1522327060779,1522327060925
1522327060925,1522327061064,1522327061064,1522327061206
1522327061206,1522327061344,1522327061344,1522327061485
1522327061485,1522327061623,1522327061623,1522327061765
1522327061765,1522327061904,1522327061904,1522327062045
1522327062045,1522327062183,1522327062183,1522327062325
1522327062325,1522327062463,1522327062463,1522327062604
1522327062604,1522327062742,1522327062742,1522327062883
1522327062883,1522327063021,1522327063021,1522327063162
1522327063162,1522327063300,1522327063301,1522327063442
1522327063442,1522327063581,1522327063581,1522327063722
1522327063722,1522327063860,1522327063860,1522327064001
1522327064001,1522327064139,1522327064139,1522327064280
1522327064280,1522327064418,1522327064418,1522327064559
1522327064559,1522327064697,1522327064697,1522327064838
1522327064838,1522327064976,1522327064977,1522327065118
1522327065118,1522327065256,1522327065256,1522327065398
1522327065398,1522327065537,1522327065537,1522327065678
1522327065678,1522327065816,1522327065816,1522327065958
1522327065958,1522327066096,1522327066096,1522327066238
1522327066238,1522327066376,1522327066376,1522327066517
1522327066517,1522327066655,1522327066655,1522327066796
1522327066796,1522327066935,1522327066935,1522327067075
1522327067076,1522327067214,1522327067214,1522327067355
1522327067355,1522327067493,1522327067493,1522327067634
1522327067634,1522327067772,1522327067773,1522327067914
1522327067914,1522327068052,1522327068052,1522327068194
1522327068194,1522327068332,1522327068332,1522327068474
1522327068474,1522327068612,1522327068612,1522327068753
1522327068753,1522327068892,1522327068892,1522327069033
1522327069033,1522327069171,1522327069171,1522327069312
1522327069313,1522327069450,1522327069451,1522327069592
1522327069592,1522327069730,1522327069730,1522327069871
1522327069871,1522327070009,1522327070010,1522327070151
1522327070151,1522327070289,1522327070289,1522327070430
1522327070430,1522327070568,1522327070568,1522327070712
1522327070712,1522327070850,1522327070850,1522327070991
1522327070991,1522327071130,1522327071130,1522327071271
1522327071271,1522327071409,1522327071409,1522327071551
1522327071551,1522327071690,1522327071690,1522327071831
1522327071831,1522327071969,1522327071969,1522327072110
1522327072110,1522327072249,1522327072249,1522327072390
1522327072390,1522327072529,1522327072529,1522327072671
1522327072671,1522327072810,1522327072810,1522327072950
1522327072950,1522327073088,1522327073089,1522327073230
1522327073230,1522327073368,1522327073368,1522327073509
1522327073509,1522327073647,1522327073648,1522327073789
1522327073789,1522327073928,1522327073928,1522327074069
1522327074069,1522327074207,1522327074208,1522327074349
1522327074349,1522327074487,1522327074487,1522327074628
1522327074628,1522327074766,1522327074766,1522327074907
1522327074907,1522327075046,1522327075046,1522327075187
1522327075187,1522327075325,1522327075325,1522327075467
1522327075467,1522327075605,1522327075605,1522327075746
1522327075746,1522327075884,1522327075885,1522327076026
1522327076026,1522327076164,1522327076164,1522327076305
1522327076305,1522327076443,1522327076443,1522327076584
1522327076584,1522327076722,1522327076722,1522327076864
1522327076864,1522327077002,1522327077003,1522327077143
1522327077144,1522327077282,1522327077282,1522327077423
1522327077423,1522327077561,1522327077561,1522327077702
1522327077702,1522327077840,1522327077840,1522327077981
1522327077981,1522327078120,1522327078120,1522327078261
1522327078261,1522327078399,1522327078399,1522327078540
1522327078540,1522327078678,1522327078679,1522327078820
1522327078820,1522327078958,1522327078958,1522327079100
1522327079100,1522327079238,1522327079238,1522327079379
1522327079379,1522327079517,1522327079518,1522327079659
1522327079659,1522327079797,1522327079797,1522327079938
1522327079938,1522327080076,1522327080076,1522327080217
1522327080217,1522327080355,1522327080355,1522327080497
1522327080497,1522327080635,1522327080635,1522327080776
1522327080776,1522327080914,1522327080914,1522327081055
1522327081055,1522327081193,1522327081194,1522327081335
1522327081335,1522327081473,1522327081473,1522327081614
1522327081614,1522327081752,1522327081752,1522327081893
1522327081893,1522327082032,1522327082033,1522327082174
1522327082174,1522327082312,1522327082312,1522327082453
1522327082453,1522327082592,1522327082592,1522327082733
1522327082733,1522327082872,1522327082872,1522327083013
1522327083013,1522327083151,1522327083152,1522327083292
1522327083292,1522327083430,1522327083431,1522327083571
1522327083571,1522327083709,1522327083709,1522327083850
1522327083850,1522327083989,1522327083989,1522327084130
1522327084130,1522327084268,1522327084268,1522327084409
1522327084409,1522327084548,1522327084548,1522327084689
1522327084689,1522327084827,1522327084827,1522327084968
1522327084968,1522327085106,1522327085107,1522327085247
1522327085247,1522327085386,1522327085386,1522327085527
1522327085527,1522327085665,1522327085665,1522327085806
1522327085806,1522327085945,1522327085945,1522327086086
1522327086086,1522327086224,1522327086224,1522327086365
1522327086365,1522327086504,1522327086504,1522327086645
1522327086645,1522327086783,1522327086783,1522327086924
1522327086924,1522327087062,1522327087062,1522327087203
1522327087203,1522327087341,1522327087341,1522327087482
1522327087482,1522327087620,1522327087620,1522327087762
1522327087762,1522327087900,1522327087900,1522327088041
1522327088041,1522327088179,1522327088179,1522327088320
1522327088320,1522327088459,1522327088459,1522327088600
1522327088600,1522327088738,1522327088738,1522327088880
1522327088880,1522327089018,1522327089018,1522327089159
1522327089159,1522327089297,1522327089298,1522327089438
1522327089439,1522327089577,1522327089577,1522327089718
1522327089718,1522327089856,1522327089856,1522327089997
1522327089997,1522327090135,1522327090135,1522327090276
1522327090276,1522327090414,1522327090414,1522327090555
1522327090555,1522327090694,1522327090694,1522327090835
1522327090835,1522327090973,1522327090974,1522327091115
1522327091115,1522327091253,1522327091254,1522327091395
1522327091395,1522327091533,1522327091533,1522327091674
1522327091674,1522327091812,1522327091813,1522327091954
1522327091954,1522327092092,1522327092092,1522327092233
1522327092233,1522327092372,1522327092372,1522327092513
1522327092513,1522327092652,1522327092652,1522327092793
1522327092793,1522327092931,1522327092931,1522327093072
1522327093072,1522327093211,1522327093211,1522327093352
1522327093352,1522327093491,1522327093491,1522327093632
1522327093632,1522327093770,1522327093771,1522327093912
1522327093912,1522327094050,1522327094050,1522327094191
1522327094191,1522327094329,1522327094329,1522327094470
1522327094470,1522327094609,1522327094609,1522327094750
1522327094750,1522327094888,1522327094888,1522327095029
1522327095029,1522327095167,1522327095168,1522327095309
1522327095309,1522327095447,1522327095447,1522327095588
1522327095588,1522327095727,1522327095727,1522327095868
1522327095868,1522327096007,1522327096007,1522327096148
1522327096148,1522327096286,1522327096286,1522327096427
