T1 (ms),T2 (ms),T3 (ms),T4 (ms)
1522325671351,1522325671488,1522325671488,1522325671657
1522325671657,1522325671793,1522325671793,1522325671965
1522325671965,1522325672099,1522325672099,1522325672272
1522325672272,1522325672406,1522325672406,1522325672579
1522325672579,1522325672714,1522325672714,1522325672886
1522325672886,1522325673021,1522325673021,1522325673193
1522325673193,1522325673326,1522325673326,1522325673503
1522325673503,1522325673638,1522325673638,1522325673732
1522325673732,1522325673866,1522325673866,1522325673960
1522325673960,1522325674094,1522325674095,1522325674219
1522325674219,1522325674354,1522325674354,1522325674527
1522325674527,1522325674660,1522325674661,1522325674934
1522325674934,1522325675070,1522325675070,1522325675241
1522325675242,1522325675376,1522325675376,1522325675549
1522325675549,1522325675683,1522325675683,1522325675855
1522325675856,1522325675986,1522325675986,1522325676163
1522325676163,1522325676296,1522325676296,1522325676470
1522325676470,1522325676605,1522325676605,1522325676782
1522325676782,1522325676920,1522325676920,1522325677084
1522325677085,1522325677223,1522325677223,1522325677394
1522325677395,1522325677529,1522325677529,1522325677700
1522325677700,1522325677834,1522325677834,1522325678006
1522325678006,1522325678138,1522325678138,1522325678232
1522325678232,1522325678371,1522325678371,1522325678464
1522325678464,1522325678598,1522325678598,1522325678692
1522325678692,1522325678825,1522325678826,1522325678919
1522325678920,1522325679055,1522325679055,1522325679148
1522325679148,1522325679283,1522325679283,1522325679440
1522325679440,1522325679575,1522325679575,1522325679669
1522325679669,1522325679807,1522325679807,1522325679961
1522325679961,1522325680097,1522325680097,1522325680190
1522325680191,1522325680322,1522325680322,1522325680415
1522325680415,1522325680551,1522325680551,1522325680645
1522325680645,1522325680788,1522325680788,1522325680883
1522325680883,1522325681026,1522325681027,1522325681121
1522325681121,1522325681255,1522325681255,1522325681798
1522325681798,1522325681934,1522325681934,1522325682028
1522325682028,1522325682163,1522325682163,1522325682257
1522325682257,1522325682396,1522325682396,1522325682490
1522325682490,1522325682626,1522325682626,1522325682720
1522325682720,1522325682852,1522325682852,1522325682946
1522325682946,1522325683080,1522325683080,1522325683174
1522325683174,1522325683308,1522325683308,1522325683402
1522325683402,1522325683538,1522325683538,1522325683632
1522325683632,1522325683768,1522325683768,1522325683862
1522325683862,1522325683997,1522325683997,1522325684090
1522325684090,1522325684225,1522325684226,1522325684320
1522325684320,1522325684455,1522325684455,1522325684548
1522325684548,1522325684682,1522325684682,1522325684776
1522325684776,1522325684907,1522325684907,1522325685000
1522325685001,1522325685134,1522325685134,1522325685228
1522325685228,1522325685366,1522325685366,1522325685460
1522325685460,1522325685604,1522325685604,1522325685698
1522325685699,1522325685834,1522325685834,1522325685928
1522325685928,1522325686059,1522325686059,1522325686153
1522325686153,1522325686286,1522325686286,1522325686380
1522325686380,1522325686515,1522325686515,1522325686608
1522325686608,1522325686744,1522325686744,1522325686838
1522325686838,1522325686972,1522325686972,1522325687066
1522325687066,1522325687200,1522325687200,1522325687294
1522325687294,1522325687428,1522325687428,1522325687522
1522325687522,1522325687656,1522325687656,1522325687750
1522325687750,1522325687885,1522325687885,1522325687979
1522325687979,1522325688114,1522325688114,1522325688209
1522325688209,1522325688344,1522325688344,1522325688438
1522325688438,1522325688575,1522325688575,1522325688668
1522325688668,1522325688802,1522325688802,1522325688896
1522325688896,1522325689030,1522325689030,1522325689124
1522325689124,1522325689258,1522325689258,1522325689352
1522325689352,1522325689487,1522325689487,1522325689581
1522325689581,1522325689714,1522325689714,1522325689808
1522325689808,1522325689943,1522325689943,1522325690090
1522325690090,1522325690224,1522325690224,1522325690396
1522325690396,1522325690531,1522325690531,1522325690704
1522325690704,1522325690837,1522325690837,1522325691011
1522325691011,1522325691146,1522325691146,1522325691317
1522325691317,1522325691450,1522325691450,1522325691545
1522325691545,1522325691682,1522325691682,1522325691776
1522325691776,1522325691910,1522325691910,1522325692004
1522325692004,1522325692139,1522325692139,1522325692233
1522325692233,1522325692368,1522325692368,1522325692547
1522325692547,1522325692682,1522325692682,1522325692854
1522325692854,1522325692989,1522325692989,1522325693161
1522325693161,1522325693296,1522325693296,1522325693468
1522325693468,1522325693608,1522325693608,1522325693776
1522325693776,1522325693907,1522325693907,1522325694083
1522325694083,1522325694217,1522325694217,1522325694390
1522325694390,1522325694524,1522325694524,1522325694697
1522325694697,1522325694832,1522325694832,1522325695004
1522325695004,1522325695140,1522325695140,1522325695312
1522325695312,1522325695447,1522325695447,1522325695619
1522325695619,1522325695754,1522325695754,1522325695926
1522325695926,1522325696063,1522325696063,1522325696233
1522325696233,1522325696367,1522325696368,1522325696461
1522325696461,1522325696595,1522325696595,1522325696745
1522325696745,1522325696879,1522325696879,1522325697053
1522325697053,1522325697188,1522325697188,1522325697359
1522325697359,1522325697493,1522325697493,1522325697667
1522325697667,1522325697802,1522325697802,1522325697974
1522325697974,1522325698108,1522325698108,1522325698281
1522325698281,1522325698417,1522325698417,1522325698589
1522325698589,1522325698724,1522325698724,1522325698895
1522325698895,1522325699031,1522325699031,1522325699203
1522325699203,1522325699339,1522325699339,1522325699510
1522325699510,1522325699647,1522325699647,1522325699817
1522325699817,1522325699953,1522325699953,1522325700124
1522325700124,1522325700261,1522325700261,1522325700432
1522325700432,1522325700568,1522325700569,1522325700739
1522325700739,1522325700875,1522325700875,1522325701046
1522325701046,1522325701182,1522325701182,1522325701353
1522325701353,1522325701488,1522325701488,1522325701660
1522325701660,1522325701796,1522325701796,1522325701968
1522325701968,1522325702104,1522325702104,1522325702275
1522325702275,1522325702408,1522325702408,1522325702586
1522325702586,1522325702722,1522325702722,1522325702890
1522325702890,1522325703028,1522325703028,1522325703298
1522325703298,1522325703433,1522325703433,1522325703606
1522325703606,1522325703742,1522325703742,1522325703835
1522325703836,1522325703972,1522325703972,1522325704066
1522325704066,1522325704199,1522325704200,1522325704294
1522325704294,1522325704429,1522325704429,1522325704523
1522325704523,1522325704657,1522325704657,1522325704835
1522325704835,1522325704968,1522325704969,1522325705142
1522325705142,1522325705278,1522325705278,1522325705450
1522325705450,1522325705584,1522325705584,1522325705756
1522325705756,1522325705891,1522325705891,1522325706064
1522325706064,1522325706198,1522325706199,1522325706371
1522325706371,1522325706507,1522325706507,1522325706680
1522325706681,1522325706817,1522325706817,1522325706986
1522325706986,1522325707121,1522325707121,1522325707338
1522325707339,1522325707471,1522325707471,1522325707600
1522325707600,1522325707734,1522325707734,1522325707907
1522325707907,1522325708042,1522325708042,1522325708214
1522325708214,1522325708348,1522325708348,1522325708521
1522325708521,1522325708655,1522325708655,1522325708801
1522325708801,1522325708937,1522325708937,1522325709136
1522325709136,1522325709273,1522325709273,1522325709442
1522325709442,1522325709578,1522325709578,1522325709750
1522325709750,1522325709886,1522325709886,1522325710057
1522325710057,1522325710195,1522325710195,1522325710364
1522325710365,1522325710499,1522325710499,1522325710672
1522325710672,1522325710807,1522325710807,1522325710979
1522325710979,1522325711113,1522325711113,1522325711286
1522325711286,1522325711423,1522325711423,1522325711596
1522325711596,1522325711731,1522325711731,1522325711901
1522325711901,1522325712036,1522325712036,1522325712208
1522325712208,1522325712343,1522325712343,1522325712436
1522325712436,1522325712570,1522325712570,1522325712720
1522325712720,1522325712854,1522325712854,1522325713030
1522325713030,1522325713168,1522325713168,1522325713334
1522325713334,1522325713468,1522325713468,1522325713646
1522325713646,1522325713780,1522325713780,1522325713948
1522325713949,1522325714084,1522325714084,1522325714179
1522325714179,1522325714314,1522325714314,1522325714408
1522325714408,1522325714540,1522325714540,1522325714633
1522325714633,1522325714768,1522325714768,1522325714861
1522325714861,1522325714993,1522325714993,1522325715086
1522325715086,1522325715221,1522325715221,1522325715315
1522325715315,1522325715448,1522325715448,1522325715541
1522325715541,1522325715677,1522325715677,1522325715770
1522325715770,1522325715905,1522325715905,1522325715998
1522325715999,1522325716134,1522325716134,1522325716228
1522325716228,1522325716368,1522325716368,1522325716461
1522325716461,1522325716591,1522325716591,1522325716685
1522325716685,1522325716815,1522325716815,1522325716908
1522325716908,1522325717043,1522325717043,1522325717136
1522325717136,1522325717272,1522325717272,1522325717375
1522325717375,1522325717515,1522325717515,1522325717608
1522325717608,1522325717781,1522325717781,1522325717874
1522325717874,1522325718009,1522325718009,1522325718102
1522325718102,1522325718240,1522325718240,1522325718335
1522325718335,1522325718468,1522325718468,1522325718562
1522325718562,1522325718693,1522325718693,1522325718786
1522325718786,1522325718924,1522325718924,1522325719016
1522325719016,1522325719148,1522325719148,1522325719241
1522325719241,1522325719376,1522325719376,1522325719473
1522325719473,1522325719613,1522325719613,1522325719705
1522325719705,1522325719842,1522325719842,1522325719936
1522325719936,1522325720070,1522325720070,1522325720163
1522325720163,1522325720302,1522325720302,1522325720396
1522325720396,1522325720535,1522325720535,1522325720628
1522325720628,1522325720762,1522325720762,1522325720857
1522325720858,1522325720995,1522325720995,1522325721088
1522325721089,1522325721221,1522325721221,1522325721314
1522325721314,1522325721448,1522325721448,1522325721542
1522325721542,1522325721678,1522325721678,1522325721772
1522325721772,1522325721907,1522325721907,1522325722000
1522325722000,1522325722135,1522325722135,1522325722228
1522325722228,1522325722362,1522325722363,1522325722455
1522325722456,1522325722591,1522325722591,1522325722688
1522325722688,1522325722822,1522325722822,1522325722915
1522325722915,1522325723050,1522325723050,1522325723143
1522325723143,1522325723278,1522325723278,1522325723373
1522325723373,1522325723509,1522325723509,1522325723602
1522325723602,1522325723739,1522325723739,1522325723832
1522325723832,1522325723965,1522325723965,1522325724058
1522325724058,1522325724194,1522325724194,1522325724287
1522325724287,1522325724426,1522325724426,1522325724519
1522325724519,1522325724649,1522325724649,1522325724753
1522325724753,1522325724892,1522325724892,1522325724985
1522325724985,1522325725118,1522325725118,1522325725211
1522325725211,1522325725346,1522325725346,1522325725440
1522325725440,1522325725571,1522325725571,1522325725664
1522325725664,1522325725800,1522325725800,1522325725893
1522325725893,1522325726029,1522325726029,1522325726122
1522325726122,1522325726257,1522325726257,1522325726351
1522325726351,1522325726486,1522325726486,1522325726579
1522325726579,1522325726711,1522325726711,1522325726804
1522325726804,1522325726937,1522325726937,1522325727030
1522325727030,1522325727160,1522325727161,1522325727254
1522325727254,1522325727389,1522325727389,1522325727568
1522325727568,1522325727703,1522325727703,1522325727875
1522325727875,1522325728007,1522325728007,1522325728184
1522325728184,1522325728321,1522325728321,1522325728489
1522325728489,1522325728623,1522325728623,1522325728796
1522325728796,1522325728932,1522325728933,1522325729104
1522325729104,1522325729242,1522325729242,1522325729513
1522325729513,1522325729649,1522325729649,1522325730337
1522325730337,1522325730484,1522325730484,1522325730599
1522325730599,1522325730734,1522325730735,1522325730829
1522325730829,1522325730966,1522325730966,1522325731059
1522325731059,1522325731190,1522325731190,1522325731283
1522325731283,1522325731415,1522325731415,1522325731714
1522325731714,1522325731852,1522325731852,1522325732240
1522325732241,1522325732384,1522325732384,1522325732619
1522325732619,1522325732848,1522325732848,1522325733015
1522325733015,1522325733162,1522325733162,1522325733339
1522325733339,1522325733568,1522325733568,1522325733715
1522325733715,1522325733855,1522325733855,1522325734029
1522325734029,1522325734164,1522325734164,1522325734350
1522325734350,1522325734487,1522325734487,1522325734634
1522325734634,1522325734768,1522325734768,1522325734861
1522325734861,1522325735003,1522325735003,1522325735095
1522325735095,1522325735230,1522325735230,1522325735358
1522325735358,1522325735501,1522325735501,1522325735657
1522325735657,1522325735791,1522325735791,1522325735966
1522325735966,1522325736105,1522325736105,1522325736271
1522325736271,1522325736405,1522325736405,1522325736580
1522325736580,1522325736716,1522325736716,1522325736900
1522325736900,1522325737035,1522325737035,1522325737193
1522325737193,1522325737327,1522325737327,1522325737506
1522325737506,1522325737661,1522325737661,1522325737807
1522325737807,1522325737942,1522325737942,1522325738117
1522325738117,1522325738272,1522325738272,1522325738422
1522325738422,1522325738558,1522325738558,1522325738730
1522325738730,1522325738869,1522325738869,1522325739036
1522325739036,1522325739173,1522325739173,1522325739343
1522325739343,1522325739480,1522325739480,1522325739666
1522325739666,1522325739804,1522325739804,1522325739976
1522325739976,1522325740113,1522325740113,1522325740276
1522325740276,1522325740410,1522325740410,1522325740572
1522325740572,1522325740707,1522325740707,1522325740879
1522325740879,1522325741016,1522325741016,1522325741187
1522325741187,1522325741324,1522325741324,1522325741494
1522325741494,1522325741630,1522325741630,1522325741734
1522325741734,1522325741874,1522325741874,1522325741966
1522325741966,1522325742103,1522325742103,1522325742210
1522325742210,1522325742346,1522325742346,1522325742438
1522325742438,1522325742574,1522325742574,1522325742722
1522325742722,1522325742862,1522325742862,1522325743029
1522325743030,1522325743164,1522325743164,1522325743337
1522325743337,1522325743472,1522325743472,1522325743644
1522325743644,1522325743780,1522325743780,1522325743951
1522325743951,1522325744087,1522325744087,1522325744258
1522325744258,1522325744395,1522325744395,1522325744565
1522325744566,1522325744701,1522325744701,1522325744873
1522325744873,1522325745009,1522325745009,1522325745180
1522325745180,1522325745316,1522325745316,1522325745487
1522325745487,1522325745624,1522325745625,1522325745794
1522325745794,1522325745931,1522325745931,1522325746102
1522325746102,1522325746238,1522325746238,1522325746414
1522325746414,1522325746549,1522325746549,1522325746642
1522325746642,1522325746773,1522325746773,1522325747024
1522325747024,1522325747160,1522325747160,1522325747433
1522325747433,1522325747567,1522325747567,1522325747740
1522325747740,1522325747878,1522325747878,1522325748049
1522325748049,1522325748185,1522325748185,1522325748361
1522325748361,1522325748503,1522325748503,1522325748662
1522325748662,1522325748799,1522325748799,1522325748970
1522325748970,1522325749104,1522325749104,1522325749277
1522325749277,1522325749415,1522325749415,1522325749584
1522325749584,1522325749720,1522325749720,1522325749891
1522325749891,1522325750027,1522325750027,1522325750198
1522325750198,1522325750333,1522325750333,1522325750511
1522325750511,1522325750646,1522325750646,1522325750812
1522325750812,1522325750947,1522325750947,1522325751119
1522325751120,1522325751257,1522325751257,1522325751427
1522325751427,1522325751562,1522325751562,1522325751734
1522325751734,1522325751870,1522325751870,1522325752041
1522325752041,1522325752178,1522325752178,1522325752348
1522325752348,1522325752484,1522325752484,1522325752577
1522325752577,1522325752712,1522325752712,1522325752861
1522325752861,1522325752995,1522325752995,1522325753168
1522325753168,1522325753307,1522325753307,1522325753414
1522325753414,1522325753551,1522325753551,1522325753644
1522325753644,1522325753783,1522325753783,1522325753876
1522325753876,1522325754011,1522325754011,1522325754104
1522325754105,1522325754240,1522325754240,1522325754333
1522325754333,1522325754469,1522325754469,1522325754561
1522325754562,1522325754697,1522325754697,1522325754789
1522325754789,1522325754927,1522325754927,1522325755020
1522325755020,1522325755160,1522325755160,1522325755252
1522325755252,1522325755389,1522325755389,1522325755481
1522325755481,1522325755630,1522325755630,1522325755722
1522325755722,1522325755857,1522325755857,1522325755950
1522325755951,1522325756096,1522325756096,1522325756188
1522325756188,1522325756323,1522325756323,1522325756416
1522325756416,1522325756547,1522325756547,1522325756649
1522325756649,1522325756787,1522325756787,1522325756880
1522325756880,1522325757016,1522325757016,1522325757108
1522325757109,1522325757245,1522325757245,1522325757342
1522325757342,1522325757479,1522325757479,1522325757572
1522325757572,1522325757707,1522325757707,1522325757802
1522325757802,1522325757956,1522325757956,1522325758051
1522325758051,1522325758183,1522325758183,1522325758275
1522325758275,1522325758407,1522325758407,1522325758500
1522325758500,1522325758635,1522325758635,1522325758728
1522325758728,1522325758868,1522325758868,1522325758961
1522325758961,1522325759093,1522325759093,1522325759185
1522325759185,1522325759322,1522325759322,1522325759414
1522325759414,1522325759549,1522325759549,1522325759641
1522325759641,1522325759777,1522325759777,1522325759870
1522325759870,1522325760007,1522325760007,1522325760100
1522325760100,1522325760237,1522325760237,1522325760329
1522325760329,1522325760465,1522325760465,1522325760626
1522325760626,1522325760764,1522325760764,1522325760858
1522325760858,1522325761039,1522325761039,1522325761144
1522325761144,1522325761284,1522325761284,1522325761376
1522325761376,1522325761517,1522325761517,1522325761609
1522325761609,1522325761745,1522325761745,1522325761838
1522325761838,1522325761969,1522325761969,1522325762061
1522325762061,1522325762197,1522325762198,1522325762290
1522325762290,1522325762426,1522325762426,1522325762518
1522325762518,1522325762650,1522325762650,1522325762742
1522325762743,1522325762880,1522325762880,1522325762972
1522325762972,1522325763109,1522325763109,1522325763201
1522325763201,1522325763339,1522325763339,1522325763605
1522325763605,1522325763753,1522325763753,1522325763845
1522325763845,1522325763985,1522325763985,1522325764124
1522325764124,1522325764259,1522325764259,1522325764438
1522325764438,1522325764577,1522325764577,1522325764805
1522325764805,1522325764939,1522325764939,1522325765046
1522325765046,1522325765183,1522325765183,1522325765372
1522325765373,1522325765507,1522325765507,1522325765683
1522325765683,1522325765824,1522325765824,1522325765995
1522325765995,1522325766145,1522325766145,1522325766295
1522325766295,1522325766447,1522325766447,1522325766592
1522325766593,1522325766740,1522325766740,1522325766909
1522325766909,1522325767053,1522325767054,1522325767196
1522325767196,1522325767333,1522325767333,1522325767506
1522325767506,1522325767643,1522325767643,1522325767810
1522325767811,1522325767947,1522325767947,1522325768121
1522325768121,1522325768257,1522325768257,1522325768425
1522325768425,1522325768559,1522325768559,1522325768651
1522325768651,1522325768788,1522325768788,1522325768880
1522325768881,1522325769014,1522325769014,1522325769106
1522325769107,1522325769244,1522325769244,1522325769340
1522325769340,1522325769475,1522325769475,1522325769569
1522325769569,1522325769705,1522325769705,1522325769801
1522325769801,1522325769939,1522325769939,1522325770031
1522325770031,1522325770167,1522325770167,1522325770259
1522325770259,1522325770396,1522325770396,1522325770509
1522325770509,1522325770650,1522325770650,1522325770742
1522325770742,1522325770878,1522325770878,1522325770970
1522325770970,1522325771105,1522325771105,1522325771292
1522325771292,1522325771427,1522325771427,1522325771599
1522325771599,1522325771735,1522325771735,1522325771928
1522325771928,1522325772069,1522325772069,1522325772213
1522325772213,1522325772350,1522325772350,1522325772448
1522325772449,1522325772605,1522325772605,1522325772735
1522325772735,1522325772869,1522325772869,1522325773033
1522325773033,1522325773168,1522325773168,1522325773340
1522325773340,1522325773476,1522325773476,1522325773654
1522325773654,1522325773789,1522325773789,1522325773955
1522325773955,1522325774090,1522325774091,1522325774262
1522325774262,1522325774399,1522325774399,1522325774569
1522325774569,1522325774703,1522325774703,1522325774881
1522325774881,1522325775017,1522325775017,1522325775183
1522325775183,1522325775319,1522325775319,1522325775491
1522325775491,1522325775628,1522325775628,1522325775798
1522325775798,1522325775934,1522325775934,1522325776105
1522325776105,1522325776241,1522325776241,1522325776413
1522325776414,1522325776550,1522325776551,1522325776821
1522325776821,1522325776958,1522325776958,1522325777066
1522325777066,1522325777237,1522325777237,1522325777361
1522325777361,1522325777498,1522325777498,1522325777590
1522325777590,1522325777727,1522325777727,1522325777819
1522325777819,1522325777953,1522325777953,1522325778045
1522325778045,1522325778182,1522325778182,1522325778275
1522325778275,1522325778411,1522325778411,1522325778522
1522325778522,1522325778659,1522325778659,1522325778762
1522325778762,1522325778897,1522325778898,1522325778992
1522325778992,1522325779131,1522325779131,1522325779223
1522325779223,1522325779355,1522325779355,1522325779447
1522325779447,1522325779583,1522325779583,1522325779675
1522325779675,1522325779807,1522325779807,1522325779899
1522325779899,1522325780037,1522325780037,1522325780130
1522325780130,1522325780262,1522325780262,1522325780353
1522325780354,1522325780489,1522325780489,1522325780581
1522325780581,1522325780715,1522325780715,1522325780807
1522325780807,1522325780944,1522325780944,1522325781036
1522325781036,1522325781172,1522325781172,1522325781264
1522325781264,1522325781395,1522325781395,1522325781487
1522325781487,1522325781623,1522325781623,1522325781715
1522325781715,1522325781851,1522325781851,1522325781945
1522325781945,1522325782082,1522325782082,1522325782175
1522325782175,1522325782307,1522325782307,1522325782399
1522325782399,1522325782536,1522325782536,1522325782629
1522325782629,1522325782765,1522325782765,1522325782857
1522325782857,1522325782994,1522325782994,1522325783088
1522325783088,1522325783224,1522325783224,1522325783316
1522325783316,1522325783452,1522325783452,1522325783544
1522325783544,1522325783680,1522325783680,1522325783773
1522325783773,1522325783909,1522325783909,1522325784001
1522325784001,1522325784133,1522325784133,1522325784226
1522325784226,1522325784362,1522325784362,1522325784457
1522325784457,1522325784593,1522325784593,1522325784685
1522325784685,1522325784821,1522325784821,1522325784912
1522325784912,1522325785049,1522325785049,1522325785141
1522325785141,1522325785277,1522325785277,1522325785369
