T1 (ms),T2 (ms),T3 (ms),T4 (ms)
1522324818157,1522324818274,1522324818274,1522324818464
1522324818464,1522324818580,1522324818580,1522324818778
1522324818778,1522324818896,1522324818896,1522324819085
1522324819086,1522324819201,1522324819201,1522324819387
1522324819387,1522324819504,1522324819504,1522324819693
1522324819693,1522324819807,1522324819807,1522324820000
1522324820001,1522324820116,1522324820116,1522324820308
1522324820308,1522324820422,1522324820422,1522324820615
1522324820615,1522324820736,1522324820736,1522324820922
1522324820922,1522324821038,1522324821038,1522324821229
1522324821229,1522324821346,1522324821347,1522324821538
1522324821538,1522324821664,1522324821664,1522324821847
1522324821847,1522324821970,1522324821970,1522324822150
1522324822151,1522324822268,1522324822268,1522324822458
1522324822458,1522324822579,1522324822579,1522324822765
1522324822765,1522324822881,1522324822881,1522324823072
1522324823073,1522324823190,1522324823190,1522324823380
1522324823380,1522324823494,1522324823494,1522324823687
1522324823687,1522324823808,1522324823808,1522324823994
1522324823994,1522324824110,1522324824110,1522324824301
1522324824301,1522324824418,1522324824418,1522324824608
1522324824608,1522324824726,1522324824726,1522324824916
1522324824916,1522324825032,1522324825032,1522324825223
1522324825223,1522324825340,1522324825340,1522324825530
1522324825530,1522324825655,1522324825655,1522324825837
1522324825837,1522324825955,1522324825956,1522324826067
1522324826067,1522324826181,1522324826181,1522324826293
1522324826293,1522324826410,1522324826410,1522324826522
1522324826522,1522324826635,1522324826635,1522324826747
1522324826747,1522324826859,1522324826859,1522324826971
1522324826971,1522324827086,1522324827087,1522324827198
1522324827198,1522324827311,1522324827312,1522324827423
1522324827423,1522324827540,1522324827540,1522324827652
1522324827652,1522324827768,1522324827769,1522324827881
1522324827881,1522324827997,1522324827997,1522324828109
1522324828109,1522324828226,1522324828226,1522324828338
1522324828338,1522324828453,1522324828453,1522324828564
1522324828565,1522324828682,1522324828682,1522324828794
1522324828794,1522324828911,1522324828911,1522324829022
1522324829022,1522324829136,1522324829136,1522324829247
1522324829248,1522324829363,1522324829363,1522324829474
1522324829474,1522324829591,1522324829591,1522324829703
1522324829703,1522324829818,1522324829818,1522324829934
1522324829934,1522324830051,1522324830051,1522324830163
1522324830163,1522324830274,1522324830274,1522324830388
1522324830388,1522324830504,1522324830504,1522324830616
1522324830616,1522324830732,1522324830732,1522324830843
1522324830843,1522324830960,1522324830960,1522324831072
1522324831072,1522324831192,1522324831192,1522324831307
1522324831307,1522324831425,1522324831425,1522324831536
1522324831536,1522324831652,1522324831652,1522324831763
1522324831764,1522324831888,1522324831888,1522324831999
1522324831999,1522324832117,1522324832117,1522324832228
1522324832228,1522324832347,1522324832347,1522324832458
1522324832458,1522324832570,1522324832570,1522324832682
1522324832682,1522324832794,1522324832794,1522324832906
1522324832906,1522324833022,1522324833022,1522324833134
1522324833134,1522324833254,1522324833254,1522324833366
1522324833366,1522324833482,1522324833482,1522324833594
1522324833594,1522324833710,1522324833710,1522324833823
1522324833823,1522324833940,1522324833940,1522324834051
1522324834052,1522324834164,1522324834164,1522324834276
1522324834276,1522324834393,1522324834393,1522324834504
1522324834504,1522324834622,1522324834622,1522324834734
1522324834734,1522324834851,1522324834851,1522324834962
1522324834962,1522324835075,1522324835075,1522324835186
1522324835187,1522324835303,1522324835303,1522324835414
1522324835414,1522324835531,1522324835531,1522324835643
1522324835643,1522324835762,1522324835763,1522324835874
1522324835874,1522324835991,1522324835991,1522324836102
1522324836102,1522324836220,1522324836220,1522324836331
1522324836331,1522324836448,1522324836448,1522324836559
1522324836559,1522324836683,1522324836683,1522324836795
1522324836795,1522324836915,1522324836915,1522324837026
1522324837026,1522324837145,1522324837145,1522324837340
1522324837340,1522324837459,1522324837459,1522324837613
1522324837613,1522324837730,1522324837730,1522324837920
1522324837920,1522324838037,1522324838038,1522324838227
1522324838227,1522324838345,1522324838345,1522324838535
1522324838535,1522324838653,1522324838653,1522324838858
1522324838858,1522324839015,1522324839015,1522324839149
1522324839149,1522324839267,1522324839267,1522324839456
1522324839456,1522324839574,1522324839574,1522324839763
1522324839763,1522324839882,1522324839882,1522324840071
1522324840071,1522324840188,1522324840188,1522324840378
1522324840378,1522324840496,1522324840496,1522324840685
1522324840685,1522324840803,1522324840803,1522324840914
1522324840914,1522324841033,1522324841033,1522324841197
1522324841197,1522324841316,1522324841316,1522324841513
1522324841513,1522324841639,1522324841639,1522324841815
1522324841816,1522324841934,1522324841935,1522324842119
1522324842119,1522324842237,1522324842237,1522324842348
1522324842348,1522324842464,1522324842464,1522324842576
1522324842576,1522324842696,1522324842696,1522324842835
1522324842835,1522324842952,1522324842952,1522324843143
1522324843143,1522324843260,1522324843260,1522324843450
1522324843450,1522324843571,1522324843571,1522324843757
1522324843757,1522324843875,1522324843875,1522324843986
1522324843986,1522324844105,1522324844105,1522324844216
1522324844216,1522324844338,1522324844338,1522324844449
1522324844449,1522324844568,1522324844568,1522324844683
1522324844684,1522324844801,1522324844801,1522324844912
1522324844912,1522324845031,1522324845031,1522324845142
1522324845142,1522324845260,1522324845260,1522324845371
1522324845371,1522324845502,1522324845502,1522324845613
1522324845614,1522324845733,1522324845733,1522324845907
1522324845907,1522324846020,1522324846020,1522324846214
1522324846215,1522324846333,1522324846333,1522324846528
1522324846529,1522324846643,1522324846643,1522324846829
1522324846829,1522324846938,1522324846938,1522324847136
1522324847136,1522324847255,1522324847255,1522324847443
1522324847443,1522324847563,1522324847563,1522324847750
1522324847750,1522324847868,1522324847868,1522324848058
1522324848058,1522324848176,1522324848176,1522324848366
1522324848367,1522324848482,1522324848482,1522324848672
1522324848672,1522324848789,1522324848789,1522324848979
1522324848979,1522324849098,1522324849098,1522324849286
1522324849286,1522324849408,1522324849408,1522324849594
1522324849594,1522324849714,1522324849714,1522324849901
1522324849901,1522324850012,1522324850012,1522324850208
1522324850208,1522324850326,1522324850326,1522324850515
1522324850515,1522324850633,1522324850633,1522324850823
1522324850823,1522324850941,1522324850941,1522324851057
1522324851057,1522324851178,1522324851178,1522324851291
1522324851291,1522324851408,1522324851408,1522324851520
1522324851520,1522324851634,1522324851634,1522324851866
1522324851866,1522324851988,1522324851988,1522324852158
1522324852158,1522324852278,1522324852278,1522324852461
1522324852461,1522324852578,1522324852578,1522324852773
1522324852773,1522324852889,1522324852889,1522324853076
1522324853076,1522324853195,1522324853195,1522324853382
1522324853382,1522324853500,1522324853500,1522324853613
1522324853613,1522324853730,1522324853730,1522324853894
1522324853894,1522324854008,1522324854008,1522324854202
1522324854202,1522324854314,1522324854314,1522324854509
1522324854509,1522324854626,1522324854626,1522324854816
1522324854816,1522324854934,1522324854934,1522324855123
1522324855123,1522324855240,1522324855240,1522324855431
1522324855431,1522324855550,1522324855550,1522324855739
1522324855739,1522324855863,1522324855863,1522324856045
1522324856045,1522324856165,1522324856165,1522324856281
1522324856281,1522324856404,1522324856404,1522324856557
1522324856557,1522324856672,1522324856672,1522324856864
1522324856864,1522324856980,1522324856980,1522324857171
1522324857171,1522324857288,1522324857288,1522324857399
1522324857399,1522324857520,1522324857520,1522324857631
1522324857631,1522324857749,1522324857749,1522324857859
1522324857859,1522324857977,1522324857977,1522324858088
1522324858088,1522324858217,1522324858217,1522324858400
1522324858400,1522324858524,1522324858524,1522324858707
1522324858707,1522324858822,1522324858822,1522324859014
1522324859014,1522324859127,1522324859127,1522324859338
1522324859339,1522324859459,1522324859459,1522324859629
1522324859629,1522324859746,1522324859746,1522324859936
1522324859936,1522324860055,1522324860055,1522324860243
1522324860243,1522324860362,1522324860362,1522324860550
1522324860550,1522324860670,1522324860670,1522324860857
1522324860857,1522324860976,1522324860976,1522324861165
1522324861165,1522324861283,1522324861283,1522324861478
1522324861478,1522324861596,1522324861596,1522324861779
1522324861779,1522324861898,1522324861899,1522324862086
1522324862086,1522324862204,1522324862204,1522324862496
1522324862496,1522324862615,1522324862615,1522324862803
1522324862803,1522324862921,1522324862921,1522324863116
1522324863116,1522324863234,1522324863234,1522324863419
1522324863419,1522324863536,1522324863536,1522324863738
1522324863738,1522324863854,1522324863854,1522324864032
1522324864032,1522324864148,1522324864148,1522324864339
1522324864339,1522324864458,1522324864458,1522324864646
1522324864646,1522324864762,1522324864762,1522324864953
1522324864953,1522324865072,1522324865072,1522324865261
1522324865261,1522324865387,1522324865387,1522324865570
1522324865570,1522324865685,1522324865685,1522324865875
1522324865875,1522324865994,1522324865994,1522324866182
1522324866182,1522324866299,1522324866299,1522324866490
1522324866490,1522324866606,1522324866606,1522324866797
1522324866797,1522324866916,1522324866916,1522324867104
1522324867104,1522324867224,1522324867224,1522324867411
1522324867411,1522324867528,1522324867528,1522324867718
1522324867718,1522324867837,1522324867837,1522324868025
1522324868026,1522324868143,1522324868143,1522324868333
1522324868333,1522324868452,1522324868452,1522324868640
1522324868640,1522324868757,1522324868757,1522324868951
1522324868952,1522324869068,1522324869068,1522324869254
1522324869254,1522324869372,1522324869372,1522324869561
1522324869561,1522324869680,1522324869680,1522324869870
1522324869870,1522324869996,1522324869996,1522324870176
1522324870176,1522324870294,1522324870294,1522324870483
1522324870483,1522324870606,1522324870606,1522324870790
1522324870790,1522324870908,1522324870908,1522324871018
1522324871018,1522324871137,1522324871137,1522324871313
1522324871313,1522324871429,1522324871429,1522324871609
1522324871609,1522324871737,1522324871737,1522324871917
1522324871917,1522324872040,1522324872040,1522324872223
1522324872223,1522324872344,1522324872344,1522324872634
1522324872634,1522324872752,1522324872752,1522324872941
1522324872941,1522324873059,1522324873059,1522324873169
1522324873169,1522324873289,1522324873289,1522324873452
1522324873452,1522324873566,1522324873566,1522324873760
1522324873760,1522324873879,1522324873879,1522324874067
1522324874067,1522324874187,1522324874187,1522324874488
1522324874488,1522324874610,1522324874610,1522324874784
1522324874784,1522324874906,1522324874906,1522324875091
1522324875091,1522324875208,1522324875208,1522324875318
1522324875319,1522324875437,1522324875437,1522324875547
1522324875547,1522324875667,1522324875667,1522324875808
1522324875808,1522324875925,1522324875925,1522324876064
1522324876064,1522324876182,1522324876182,1522324876320
1522324876320,1522324876436,1522324876436,1522324876627
1522324876627,1522324876744,1522324876744,1522324877036
1522324877036,1522324877156,1522324877156,1522324877344
1522324877344,1522324877460,1522324877460,1522324877662
1522324877662,1522324877780,1522324877780,1522324877958
1522324877958,1522324878075,1522324878075,1522324878265
1522324878265,1522324878383,1522324878383,1522324878573
1522324878573,1522324878688,1522324878688,1522324878880
1522324878880,1522324879001,1522324879001,1522324879187
1522324879187,1522324879304,1522324879304,1522324879494
1522324879494,1522324879612,1522324879612,1522324879801
1522324879801,1522324879919,1522324879919,1522324880108
1522324880108,1522324880228,1522324880228,1522324880417
1522324880417,1522324880536,1522324880536,1522324880723
1522324880723,1522324880844,1522324880844,1522324881030
1522324881030,1522324881146,1522324881146,1522324881337
1522324881337,1522324881460,1522324881460,1522324881570
1522324881570,1522324881688,1522324881688,1522324881804
1522324881804,1522324881933,1522324881933,1522324882054
1522324882054,1522324882170,1522324882170,1522324882361
1522324882361,1522324882486,1522324882486,1522324882668
1522324882668,1522324882786,1522324882786,1522324882983
1522324882983,1522324883102,1522324883102,1522324883283
1522324883283,1522324883402,1522324883403,1522324883590
1522324883590,1522324883709,1522324883709,1522324883897
1522324883897,1522324884010,1522324884010,1522324884205
1522324884205,1522324884322,1522324884322,1522324884511
1522324884511,1522324884630,1522324884630,1522324884819
1522324884819,1522324884938,1522324884938,1522324885139
1522324885139,1522324885268,1522324885268,1522324885438
1522324885438,1522324885556,1522324885556,1522324885743
1522324885743,1522324885856,1522324885856,1522324885966
1522324885966,1522324886089,1522324886089,1522324886258
1522324886259,1522324886373,1522324886373,1522324886560
1522324886560,1522324886679,1522324886679,1522324886867
1522324886867,1522324886986,1522324886986,1522324887185
1522324887185,1522324887322,1522324887323,1522324887481
1522324887481,1522324887602,1522324887603,1522324887788
1522324887788,1522324887904,1522324887904,1522324888095
1522324888096,1522324888217,1522324888217,1522324888414
1522324888414,1522324888549,1522324888549,1522324888710
1522324888710,1522324888830,1522324888830,1522324889017
1522324889017,1522324889136,1522324889136,1522324889324
1522324889324,1522324889442,1522324889443,1522324889556
1522324889556,1522324889674,1522324889674,1522324889836
1522324889836,1522324889955,1522324889955,1522324890144
1522324890144,1522324890262,1522324890262,1522324890461
1522324890461,1522324890669,1522324890669,1522324890860
1522324890860,1522324890987,1522324890987,1522324891167
1522324891168,1522324891288,1522324891288,1522324891482
1522324891482,1522324891604,1522324891604,1522324891782
1522324891782,1522324891893,1522324891893,1522324892089
1522324892089,1522324892207,1522324892207,1522324892396
1522324892396,1522324892515,1522324892515,1522324892703
1522324892704,1522324892823,1522324892823,1522324893012
1522324893012,1522324893131,1522324893131,1522324893319
1522324893319,1522324893437,1522324893437,1522324893625
1522324893625,1522324893746,1522324893746,1522324893932
1522324893932,1522324894122,1522324894122,1522324894342
1522324894342,1522324894456,1522324894456,1522324894664
1522324894664,1522324894786,1522324894786,1522324894956
1522324894956,1522324895075,1522324895075,1522324895263
1522324895263,1522324895380,1522324895380,1522324895571
1522324895571,1522324895688,1522324895688,1522324895885
1522324895885,1522324896004,1522324896004,1522324896185
1522324896185,1522324896304,1522324896304,1522324896492
1522324896492,1522324896610,1522324896611,1522324896805
1522324896805,1522324896925,1522324896925,1522324897107
1522324897107,1522324898285,1522324898285,1522324898438
1522324898438,1522324898557,1522324898557,1522324898745
1522324898745,1522324898994,1522324898994,1522324899155
1522324899155,1522324899274,1522324899274,1522324899462
1522324899462,1522324899582,1522324899582,1522324899774
1522324899774,1522324899987,1522324899987,1522324900179
1522324900179,1522324900296,1522324900296,1522324900486
1522324900486,1522324900606,1522324900607,1522324900793
1522324900793,1522324900911,1522324900911,1522324901020
1522324901020,1522324901145,1522324901145,1522324901305
1522324901305,1522324901424,1522324901424,1522324901612
1522324901612,1522324901730,1522324901730,1522324901919
1522324901919,1522324902040,1522324902040,1522324902227
1522324902227,1522324902346,1522324902346,1522324902534
1522324902534,1522324902652,1522324902652,1522324902841
1522324902841,1522324902964,1522324902964,1522324903073
1522324903073,1522324903187,1522324903187,1522324903353
1522324903353,1522324903476,1522324903476,1522324903660
1522324903660,1522324903774,1522324903774,1522324903967
1522324903967,1522324904086,1522324904086,1522324904275
1522324904275,1522324904401,1522324904401,1522324904582
1522324904582,1522324904701,1522324904701,1522324904889
1522324904889,1522324905006,1522324905006,1522324905198
1522324905198,1522324905324,1522324905324,1522324905503
1522324905503,1522324905622,1522324905622,1522324905811
1522324905811,1522324905931,1522324905931,1522324906133
1522324906133,1522324906250,1522324906250,1522324906425
1522324906425,1522324906544,1522324906544,1522324906736
1522324906736,1522324906856,1522324906856,1522324907039
1522324907039,1522324907158,1522324907158,1522324907361
1522324907361,1522324907490,1522324907490,1522324907599
1522324907599,1522324907719,1522324907719,1522324907829
1522324907829,1522324907944,1522324907944,1522324908054
1522324908054,1522324908165,1522324908165,1522324908274
1522324908274,1522324908393,1522324908393,1522324908502
1522324908502,1522324908622,1522324908622,1522324908732
1522324908732,1522324908850,1522324908850,1522324908959
1522324908959,1522324909077,1522324909077,1522324909186
1522324909186,1522324909302,1522324909302,1522324909411
1522324909412,1522324909531,1522324909531,1522324909640
1522324909640,1522324909763,1522324909763,1522324909872
1522324909872,1522324909994,1522324909994,1522324910104
1522324910104,1522324910223,1522324910223,1522324910332
1522324910332,1522324910450,1522324910450,1522324910559
1522324910559,1522324910678,1522324910678,1522324910787
1522324910787,1522324910910,1522324910910,1522324911019
1522324911019,1522324911135,1522324911135,1522324911245
1522324911245,1522324911367,1522324911367,1522324911476
1522324911476,1522324911592,1522324911592,1522324911701
1522324911701,1522324911821,1522324911821,1522324911930
1522324911931,1522324912049,1522324912049,1522324912158
1522324912158,1522324912272,1522324912272,1522324912382
1522324912382,1522324912506,1522324912507,1522324912620
1522324912620,1522324912741,1522324912741,1522324912850
1522324912850,1522324912968,1522324912968,1522324913079
1522324913080,1522324913199,1522324913199,1522324913308
1522324913308,1522324913430,1522324913430,1522324913540
1522324913540,1522324913662,1522324913662,1522324913771
1522324913771,1522324913890,1522324913890,1522324914001
1522324914001,1522324914120,1522324914120,1522324914230
1522324914230,1522324914348,1522324914348,1522324914457
1522324914457,1522324914579,1522324914579,1522324914689
1522324914689,1522324914808,1522324914808,1522324914917
1522324914917,1522324915031,1522324915031,1522324915141
1522324915141,1522324915258,1522324915258,1522324915367
1522324915367,1522324915486,1522324915486,1522324915595
1522324915595,1522324915713,1522324915713,1522324915822
1522324915822,1522324915942,1522324915942,1522324916052
1522324916052,1522324916167,1522324916167,1522324916276
1522324916276,1522324916394,1522324916394,1522324916503
1522324916503,1522324916618,1522324916618,1522324916729
1522324916729,1522324916847,1522324916847,1522324916956
1522324916956,1522324917074,1522324917075,1522324917183
1522324917184,1522324917299,1522324917299,1522324917493
1522324917493,1522324917612,1522324917613,1522324917791
1522324917791,1522324917910,1522324917910,1522324918099
1522324918099,1522324918216,1522324918216,1522324918406
1522324918406,1522324918524,1522324918524,1522324918713
1522324918713,1522324918832,1522324918832,1522324919020
1522324919020,1522324919140,1522324919141,1522324919327
1522324919327,1522324919446,1522324919446,1522324919634
1522324919634,1522324919753,1522324919754,1522324919942
1522324919942,1522324920062,1522324920062,1522324920249
1522324920249,1522324920366,1522324920366,1522324920556
1522324920556,1522324920676,1522324920676,1522324920863
1522324920863,1522324920984,1522324920984,1522324921175
1522324921175,1522324921295,1522324921295,1522324921478
1522324921478,1522324921597,1522324921597,1522324921785
1522324921785,1522324921917,1522324921917,1522324922092
1522324922092,1522324922211,1522324922211,1522324922399
1522324922399,1522324922521,1522324922522,1522324922707
1522324922707,1522324922828,1522324922828,1522324923014
1522324923014,1522324923133,1522324923133,1522324923321
1522324923321,1522324923439,1522324923439,1522324923628
1522324923628,1522324923748,1522324923748,1522324923935
1522324923935,1522324924054,1522324924054,1522324924242
1522324924242,1522324924362,1522324924362,1522324924524
1522324924524,1522324924643,1522324924644,1522324924754
1522324924754,1522324924874,1522324924874,1522324924983
1522324924983,1522324925102,1522324925102,1522324925211
1522324925211,1522324925332,1522324925332,1522324925440
1522324925441,1522324925560,1522324925560,1522324925669
1522324925669,1522324925785,1522324925785,1522324925983
1522324925983,1522324926104,1522324926104,1522324926213
1522324926213,1522324926332,1522324926332,1522324926441
1522324926441,1522324926562,1522324926562,1522324926671
1522324926671,1522324926794,1522324926794,1522324926903
1522324926903,1522324927022,1522324927022,1522324927131
1522324927131,1522324927251,1522324927251,1522324927361
1522324927361,1522324927480,1522324927480,1522324927589
1522324927589,1522324927710,1522324927710,1522324927818
1522324927818,1522324927936,1522324927936,1522324928045
1522324928045,1522324928167,1522324928167,1522324928276
1522324928276,1522324928395,1522324928395,1522324928509
1522324928509,1522324928764,1522324928764,1522324928873
1522324928873,1522324928991,1522324928991,1522324929101
1522324929101,1522324929221,1522324929221,1522324929362
1522324929362,1522324929476,1522324929476,1522324929670
1522324929670,1522324929784,1522324929784,1522324929977
1522324929977,1522324930096,1522324930096,1522324930284
1522324930284,1522324930408,1522324930408,1522324930591
1522324930591,1522324930710,1522324930710,1522324930899
1522324930899,1522324931019,1522324931019,1522324931128
1522324931128,1522324931249,1522324931249,1522324931410
1522324931410,1522324931529,1522324931530,1522324931718
1522324931718,1522324931838,1522324931838,1522324932025
1522324932025,1522324932145,1522324932146,1522324932332
1522324932332,1522324932451,1522324932452,1522324932653
1522324932654,1522324932785,1522324932785,1522324932894
1522324932894,1522324933009,1522324933009,1522324933118
1522324933118,1522324933238,1522324933238,1522324933347
1522324933347,1522324933466,1522324933466,1522324933575
1522324933575,1522324933696,1522324933696,1522324933867
1522324933867,1522324933989,1522324933989,1522324934176
1522324934176,1522324934296,1522324934296,1522324934482
1522324934482,1522324934603,1522324934603,1522324934790
1522324934790,1522324934910,1522324934910,1522324935098
1522324935098,1522324935217,1522324935217,1522324935404
1522324935404,1522324935524,1522324935524,1522324935711
1522324935711,1522324935831,1522324935831,1522324936018
1522324936018,1522324936133,1522324936133,1522324936325
1522324936326,1522324936449,1522324936449,1522324936633
1522324936633,1522324936756,1522324936756,1522324936940
1522324936940,1522324937060,1522324937060,1522324937248
