T1,T2,T3,T4
1522325291140,1522325291266,1522325291266,1522325291455
1522325291455,1522325291583,1522325291583,1522325291739
1522325291739,1522325291867,1522325291867,1522325292061
1522325292061,1522325292190,1522325292190,1522325292368
1522325292368,1522325292496,1522325292496,1522325292676
1522325292676,1522325292805,1522325292805,1522325292983
1522325292983,1522325293108,1522325293108,1522325293290
1522325293290,1522325293414,1522325293414,1522325293609
1522325293609,1522325293740,1522325293740,1522325293842
1522325293842,1522325293969,1522325293969,1522325294070
1522325294070,1522325294197,1522325294197,1522325294298
1522325294298,1522325294427,1522325294427,1522325294530
1522325294530,1522325294662,1522325294662,1522325294764
1522325294764,1522325294888,1522325294888,1522325294989
1522325294989,1522325295115,1522325295115,1522325295218
1522325295218,1522325295341,1522325295341,1522325295444
1522325295444,1522325295569,1522325295569,1522325295671
1522325295671,1522325295804,1522325295804,1522325295906
1522325295906,1522325296035,1522325296035,1522325296136
1522325296136,1522325296265,1522325296265,1522325296366
1522325296366,1522325296490,1522325296490,1522325296591
1522325296591,1522325296719,1522325296719,1522325296820
1522325296820,1522325296949,1522325296949,1522325297050
1522325297050,1522325297176,1522325297176,1522325297277
1522325297277,1522325297400,1522325297400,1522325297501
1522325297501,1522325297629,1522325297629,1522325297729
1522325297730,1522325297857,1522325297857,1522325297957
1522325297958,1522325298085,1522325298085,1522325298186
1522325298186,1522325298314,1522325298314,1522325298415
1522325298415,1522325298537,1522325298537,1522325298720
1522325298720,1522325298847,1522325298847,1522325299025
1522325299025,1522325299154,1522325299154,1522325299341
1522325299341,1522325299469,1522325299469,1522325299639
1522325299639,1522325299768,1522325299768,1522325299947
1522325299947,1522325300073,1522325300073,1522325300253
1522325300253,1522325300381,1522325300381,1522325300560
1522325300561,1522325300689,1522325300689,1522325300868
1522325300868,1522325300995,1522325300995,1522325301176
1522325301176,1522325301304,1522325301304,1522325301482
1522325301482,1522325301610,1522325301610,1522325301789
1522325301789,1522325301917,1522325301917,1522325302096
1522325302096,1522325302219,1522325302220,1522325302403
1522325302403,1522325302531,1522325302531,1522325302711
1522325302711,1522325302834,1522325302834,1522325303023
1522325303023,1522325303156,1522325303156,1522325303325
1522325303325,1522325303452,1522325303452,1522325303632
1522325303632,1522325303760,1522325303760,1522325303940
1522325303941,1522325304067,1522325304067,1522325304247
1522325304247,1522325304371,1522325304371,1522325304554
1522325304554,1522325304681,1522325304681,1522325304861
